neighborhood,api_lon,api_lat
El zapote ii,-103.42606033743107,20.769961170854646
Colinas del rio,-103.42606033743107,20.769961170854646
Madeiras,-103.42606033743107,20.769961170854646
Bosques de san gonzalo,-103.42596673445335,20.778993630736874
Puerta serena,-103.42596673445335,20.778993630736874
Valle imperial,-103.42596673445335,20.778993630736874
El zapote ii,-103.42596673445335,20.778993630736874
Madeiras,-103.42596673445335,20.778993630736874
Loma imperial,-103.42596673445335,20.778993630736874
Coto altaterra ii,-103.42596673445335,20.778993630736874
Coto altaterra,-103.42596673445335,20.778993630736874
Sendas,-103.42596673445335,20.778993630736874
Colinas de san miguel,-103.42596673445335,20.778993630736874
Valle imperial,-103.42587308144081,20.78802608072231
Colinas de san miguel,-103.42587308144081,20.78802608072231
Valle imperial,-103.42577937837993,20.79705852080737
El quemado,-103.42577937837993,20.79705852080737
San rafael tercero,-103.42577937837993,20.79705852080737
Los treboles,-103.42549796877215,20.824155781624196
Valle de los molinos,-103.42531011187738,20.842220572600827
Valle del sol,-103.42531011187738,20.842220572600827
Valle de los molinos,-103.42521610824248,20.851252953207975
Valle del sol,-103.42521610824248,20.851252953207975
Valle de los molinos,-103.42512205446451,20.86028532388955
Valle del sol,-103.42512205446451,20.86028532388955
Camino real,-103.41832959830683,20.589222456181883
Los cajetes,-103.41832959830683,20.589222456181883
Los cajetes,-103.41832959830683,20.589222456181883
Palmira,-103.41832959830683,20.589222456181883
Palmira,-103.41823642873071,20.598255071486086
La florida,-103.41823642873071,20.598255071486086
Agua blanca industrial,-103.41823642873071,20.598255071486086
Agua blanca industrial,-103.4181432090846,20.607287676960947
El mante,-103.4181432090846,20.607287676960947
El mante,-103.41804993935513,20.61632027260286
Gustavo diaz ordaz,-103.41804993935513,20.61632027260286
Pinar de la calma,-103.41804993935513,20.61632027260286
Gustavo diaz ordaz,-103.41795661952888,20.625352858408196
Las fuentes,-103.41795661952888,20.625352858408196
Las arboledas,-103.41795661952888,20.625352858408196
Pinar de la calma,-103.41795661952888,20.625352858408196
Colinas de las aguilas,-103.41795661952888,20.625352858408196
Las aguilas,-103.41795661952888,20.625352858408196
Paseos del sol,-103.41786324959244,20.63438543437333
Las arboledas,-103.41786324959244,20.63438543437333
Unidad cadete fco marquez,-103.41786324959244,20.63438543437333
El colli urbano,-103.41786324959244,20.63438543437333
Las aguilas,-103.41786324959244,20.63438543437333
La calma,-103.41786324959244,20.63438543437333
Paseos del sol,-103.41776982953236,20.643418000494652
El colli urbano,-103.41776982953236,20.643418000494652
Colli ctm,-103.41776982953236,20.643418000494652
Mirador del sol,-103.41776982953236,20.643418000494652
La calma,-103.41776982953236,20.643418000494652
Jardines del sol,-103.41776982953236,20.643418000494652
Colli ctm,-103.41767635933522,20.652450556768546
Santa catalina,-103.41767635933522,20.652450556768546
Mirador del sol,-103.41767635933522,20.652450556768546
Los olivos,-103.41767635933522,20.652450556768546
Jardines tepeyac,-103.41767635933522,20.652450556768546
Jardines del sol,-103.41767635933522,20.652450556768546
El zapote,-103.41767635933522,20.652450556768546
Prados tepeyac,-103.41767635933522,20.652450556768546
Del valle,-103.41767635933522,20.652450556768546
Los olivos,-103.41758283898756,20.661483103191383
Jardines tepeyac,-103.41758283898756,20.661483103191383
Jardines de guadalupe,-103.41758283898756,20.661483103191383
Camino real,-103.41758283898756,20.661483103191383
Prados tepeyac,-103.41758283898756,20.661483103191383
Del valle,-103.41758283898756,20.661483103191383
Tepeyac casino,-103.41758283898756,20.661483103191383
Ciudad de los niños,-103.41758283898756,20.661483103191383
Ciudad de los niños,-103.41758283898756,20.661483103191383
Guadalupe,-103.41758283898756,20.661483103191383
Jardines de guadalupe,-103.41748926847592,20.670515639759554
Lomas del seminario,-103.41748926847592,20.670515639759554
Cordilleras,-103.41748926847592,20.670515639759554
Lomas de guadalupe,-103.41748926847592,20.670515639759554
Camino real,-103.41748926847592,20.670515639759554
Prados vallarta,-103.41748926847592,20.670515639759554
Prados guadalupe,-103.41748926847592,20.670515639759554
Vallarta la patria,-103.41748926847592,20.670515639759554
Camino real,-103.41739564778686,20.67954816646945
Prados vallarta,-103.41739564778686,20.67954816646945
Sin nombre,-103.41739564778686,20.67954816646945
Vallarta la patria,-103.41739564778686,20.67954816646945
Jardines vallarta,-103.41739564778686,20.67954816646945
Jardines de la patria,-103.41739564778686,20.67954816646945
Juan manuel vallarta,-103.41739564778686,20.67954816646945
Vigusa,-103.41739564778686,20.67954816646945
Hacienda de las lomas,-103.41739564778686,20.67954816646945
Lomas altas,-103.41739564778686,20.67954816646945
Jardines de la patria,-103.4173019769069,20.68858068331744
Jardines universidad,-103.4173019769069,20.68858068331744
Villa universitaria,-103.4173019769069,20.68858068331744
Juan manuel vallarta,-103.4173019769069,20.68858068331744
Hacienda de las lomas,-103.4173019769069,20.68858068331744
Lomas altas,-103.4173019769069,20.68858068331744
La patria universidad,-103.4173019769069,20.68858068331744
Loma real,-103.4173019769069,20.68858068331744
Puerta del bosque,-103.41720825582254,20.697613190299922
Puerta aqua,-103.41720825582254,20.697613190299922
Villa universitaria,-103.41720825582254,20.697613190299922
Santa isabel,-103.41720825582254,20.697613190299922
Puerta de plata,-103.41720825582254,20.697613190299922
Puerta del bosque,-103.41711448452031,20.706645687413285
La mesa de la coronilla,-103.41711448452031,20.706645687413285
Royal country,-103.41711448452031,20.706645687413285
San bernardo,-103.41711448452031,20.706645687413285
Santa isabel,-103.41711448452031,20.706645687413285
Puerta de plata,-103.41711448452031,20.706645687413285
Puerta de hierro,-103.41711448452031,20.706645687413285
Pontevedra,-103.4170206629867,20.715678174653913
Puerta de hierro,-103.4170206629867,20.715678174653913
Zotogrande,-103.4170206629867,20.715678174653913
Real del bosque,-103.4170206629867,20.715678174653913
La reserva,-103.4170206629867,20.715678174653913
Lomas del bosque,-103.4170206629867,20.715678174653913
Puerta de hierro,-103.4169267912082,20.7247106520182
Lomas del bosque,-103.4169267912082,20.7247106520182
Los frailes,-103.4169267912082,20.7247106520182
Santa margarita,-103.4169267912082,20.7247106520182
Puerta del valle,-103.4169267912082,20.7247106520182
Poniente,-103.4169267912082,20.7247106520182
Santa margarita,-103.41683286917129,20.733743119502517
La mora,-103.41683286917129,20.733743119502517
Quintas de la soberana,-103.41683286917129,20.733743119502517
Santa margarita,-103.41683286917129,20.733743119502517
Las palomas,-103.41683286917129,20.733743119502517
Las bovedas,-103.41683286917129,20.733743119502517
Santa margarita residencial,-103.41683286917129,20.733743119502517
La casita,-103.41683286917129,20.733743119502517
La tuzania,-103.41683286917129,20.733743119502517
La tuzania ejidal,-103.41683286917129,20.733743119502517
Santa margarita residencial,-103.41673889686244,20.742775577103274
La casita,-103.41673889686244,20.742775577103274
Girasoles elite,-103.41673889686244,20.742775577103274
La stravaganza,-103.41673889686244,20.742775577103274
Girasoles acueducto,-103.41673889686244,20.742775577103274
La tuzania,-103.41673889686244,20.742775577103274
La tuzania ejidal,-103.41673889686244,20.742775577103274
Arcos de zapopan,-103.41673889686244,20.742775577103274
Parques de zapopan,-103.41673889686244,20.742775577103274
La cima,-103.41673889686244,20.742775577103274
Nuevo mexico,-103.41673889686244,20.742775577103274
Aleira,-103.41664487426813,20.751808024816853
Parques de zapopan,-103.41664487426813,20.751808024816853
La cima,-103.41664487426813,20.751808024816853
Nuevo mexico,-103.41664487426813,20.751808024816853
Los robles,-103.41664487426813,20.751808024816853
La cima,-103.41655080137478,20.760840462639656
Los robles,-103.41655080137478,20.760840462639656
Placita del sol,-103.41655080137478,20.760840462639656
Coto santa luza,-103.41655080137478,20.760840462639656
Colinas de los robles,-103.41655080137478,20.760840462639656
Los robles,-103.41655080137478,20.760840462639656
El tigre,-103.41655080137478,20.760840462639656
Los robles,-103.41645667816887,20.769872890568067
Colinas de los robles,-103.41645667816887,20.769872890568067
Hogares de nuevo mexico,-103.41645667816887,20.769872890568067
Loma del bosque,-103.41645667816887,20.769872890568067
Los guayabos,-103.41645667816887,20.769872890568067
Colinas de tesistan,-103.41645667816887,20.769872890568067
El zapote ii,-103.41645667816887,20.769872890568067
Sendas residencial g3,-103.41645667816887,20.769872890568067
Colinas del rio,-103.41645667816887,20.769872890568067
El tigre,-103.41645667816887,20.769872890568067
Los guayabos,-103.41636250463682,20.778905308598485
Sendas residencial g2,-103.41636250463682,20.778905308598485
Colinas de tesistan,-103.41636250463682,20.778905308598485
El zapote ii,-103.41636250463682,20.778905308598485
Sendas residencial g3,-103.41636250463682,20.778905308598485
Colinas del rio,-103.41636250463682,20.778905308598485
Sendas,-103.41636250463682,20.778905308598485
Los guayabos,-103.41626828076507,20.787937716727296
Colinas de tesistan,-103.41626828076507,20.787937716727296
Coto f2 sur sivec,-103.41626828076507,20.787937716727296
Coto f2 norte sienna,-103.41626828076507,20.787937716727296
Coto creta,-103.41626828076507,20.787937716727296
Carrara,-103.41626828076507,20.787937716727296
San rafael tercero,-103.41626828076507,20.787937716727296
San rafael tercero,-103.41617400653999,20.79697011495091
Copala,-103.41579640583481,20.83309960872124
Copala,-103.41570187963919,20.84213195736479
Valle del sol,-103.41570187963919,20.84213195736479
Valle del sol,-103.41560730300861,20.851164296081535
Valle del sol,-103.41551267592938,20.860196624867864
Cerro del tesoro,-103.40845598304574,20.616232170860627
Pinar de la calma,-103.40845598304574,20.616232170860627
Colinas de las aguilas,-103.40845598304574,20.616232170860627
Loma bonita ejidal,-103.40845598304574,20.616232170860627
Cerro del tesoro,-103.40836209784906,20.625264714641744
Pinar de la calma,-103.40836209784906,20.625264714641744
Colinas de las aguilas,-103.40836209784906,20.625264714641744
Loma bonita ejidal,-103.40836209784906,20.625264714641744
Las aguilas,-103.40836209784906,20.625264714641744
La calma,-103.40836209784906,20.625264714641744
Loma bonita,-103.4082681622387,20.63429724857787
Loma bonita ejidal,-103.4082681622387,20.63429724857787
Las aguilas,-103.4082681622387,20.63429724857787
La calma,-103.4082681622387,20.63429724857787
Loma bonita sur,-103.4082681622387,20.63429724857787
La joya,-103.4082681622387,20.63429724857787
La calma,-103.4082681622387,20.63429724857787
Loma bonita,-103.4082681622387,20.63429724857787
Loma bonita,-103.40817417620114,20.643329772665385
La calma,-103.40817417620114,20.643329772665385
Loma bonita,-103.40817417620114,20.643329772665385
Victoria,-103.40817417620114,20.643329772665385
La giralda,-103.40817417620114,20.643329772665385
Jardines del sol,-103.40817417620114,20.643329772665385
Ciudad del sol,-103.40817417620114,20.643329772665385
La giralda,-103.40808013972287,20.652362286900676
Jardines del sol,-103.40808013972287,20.652362286900676
Ciudad del sol,-103.40808013972287,20.652362286900676
El zapote,-103.40808013972287,20.652362286900676
Prados tepeyac,-103.40808013972287,20.652362286900676
Chapalita oriente,-103.40798605279035,20.661394791280102
Jardines de san ignacio,-103.40798605279035,20.661394791280102
Camino real,-103.40798605279035,20.661394791280102
Chapalita sur,-103.40798605279035,20.661394791280102
Ciudad del sol,-103.40798605279035,20.661394791280102
Prados tepeyac,-103.40798605279035,20.661394791280102
Ciudad de los niños,-103.40798605279035,20.661394791280102
Chapalita oriente,-103.40789191539005,20.67042728580006
Jardines de san ignacio,-103.40789191539005,20.67042728580006
Las flores,-103.40789191539005,20.67042728580006
Camino real,-103.40789191539005,20.67042728580006
Don bosco vallarta,-103.40789191539005,20.67042728580006
Camino real,-103.40779772750844,20.679459770456933
Don bosco vallarta,-103.40779772750844,20.679459770456933
Sin nombre,-103.40779772750844,20.679459770456933
Villas de san javier,-103.40779772750844,20.679459770456933
Santa rita,-103.40779772750844,20.679459770456933
Mexico,-103.40779772750844,20.679459770456933
Los pinos,-103.40779772750844,20.679459770456933
Juan manuel vallarta,-103.40779772750844,20.679459770456933
Santa rita,-103.40779772750844,20.679459770456933
Lomas altas,-103.40779772750844,20.679459770456933
Villa universitaria,-103.40770348913193,20.688492245247083
Colinas de san javier,-103.40770348913193,20.688492245247083
Santa rita,-103.40770348913193,20.688492245247083
Lomas altas,-103.40770348913193,20.688492245247083
Loma real,-103.40770348913193,20.688492245247083
Lomas del valle,-103.40770348913193,20.688492245247083
Colinas de san javier,-103.40770348913193,20.688492245247083
Villa universitaria,-103.407609200247,20.697524710166917
Colinas de san javier,-103.407609200247,20.697524710166917
San wenceslao,-103.407609200247,20.697524710166917
Santa isabel,-103.407609200247,20.697524710166917
Colinas de san javier,-103.407609200247,20.697524710166917
Colinas de san javier,-103.40751486084004,20.706557165212814
Real san bernardo,-103.40751486084004,20.706557165212814
San bernardo,-103.40751486084004,20.706557165212814
Santa isabel,-103.40751486084004,20.706557165212814
Lomas del bosque,-103.40751486084004,20.706557165212814
Puerta de hierro,-103.40751486084004,20.706557165212814
Colinas de san javier,-103.40751486084004,20.706557165212814
El prado,-103.40742047089748,20.715589610381148
Lomas del bosque,-103.40742047089748,20.715589610381148
Pontevedra,-103.40742047089748,20.715589610381148
Puerta de hierro,-103.40742047089748,20.715589610381148
Zotogrande,-103.40742047089748,20.715589610381148
Real del bosque,-103.40742047089748,20.715589610381148
La reserva,-103.40742047089748,20.715589610381148
Lomas del bosque,-103.40742047089748,20.715589610381148
Colinas de san javier,-103.40742047089748,20.715589610381148
Atlas colomos,-103.40742047089748,20.715589610381148
Villa coral,-103.40742047089748,20.715589610381148
Lomas del bosque,-103.40732603040574,20.724622045668312
Uag,-103.40732603040574,20.724622045668312
Los frailes,-103.40732603040574,20.724622045668312
San francisco,-103.40732603040574,20.724622045668312
Santa margarita,-103.40732603040574,20.724622045668312
San francisco,-103.4072315393512,20.733654471070697
Santa margarita,-103.4072315393512,20.733654471070697
San jose del bajio,-103.4072315393512,20.733654471070697
Arboleda,-103.4072315393512,20.733654471070697
La tuzania,-103.4072315393512,20.733654471070697
Fovissste (estatuto juridico),-103.4072315393512,20.733654471070697
Arcos de zapopan,-103.4072315393512,20.733654471070697
Belenes norte,-103.4072315393512,20.733654471070697
La tuzania,-103.40713699772026,20.742686886584682
Fovissste (estatuto juridico),-103.40713699772026,20.742686886584682
Arcos de zapopan,-103.40713699772026,20.742686886584682
La cima,-103.40713699772026,20.742686886584682
Belenes norte,-103.40713699772026,20.742686886584682
Lomas de zapopan,-103.40713699772026,20.742686886584682
La cima,-103.40704240549931,20.751719292206662
Colinas del rey,-103.40704240549931,20.751719292206662
Cañadas de san lorenzo,-103.40704240549931,20.751719292206662
Real del camichin 8469,-103.40704240549931,20.751719292206662
Los robles,-103.40704240549931,20.751719292206662
Lomas de zapopan,-103.40704240549931,20.751719292206662
Villas torremolinos,-103.40704240549931,20.751719292206662
Las palmas,-103.40704240549931,20.751719292206662
Paseos del camichin,-103.40704240549931,20.751719292206662
Real de valdepeñas,-103.40704240549931,20.751719292206662
La cima,-103.4069477626747,20.760751687933027
Cañadas de san lorenzo,-103.4069477626747,20.760751687933027
Los robles,-103.4069477626747,20.760751687933027
Valdepeñas ii,-103.4069477626747,20.760751687933027
Paseos del camichin,-103.4069477626747,20.760751687933027
Real de valdepeñas,-103.4069477626747,20.760751687933027
Punta valdepeñas 1,-103.4069477626747,20.760751687933027
Punta valdepeñas 2,-103.4069477626747,20.760751687933027
Arandanos,-103.4069477626747,20.760751687933027
Bosque de valdepeñas,-103.4069477626747,20.760751687933027
Montes,-103.4069477626747,20.760751687933027
Sin nombre,-103.4069477626747,20.760751687933027
Rancho nuevo,-103.4069477626747,20.760751687933027
Los robles,-103.40685306923282,20.769784073760164
Coto las ventanas,-103.40685306923282,20.769784073760164
Bosques,-103.40685306923282,20.769784073760164
Coto cañadas,-103.40685306923282,20.769784073760164
Montes,-103.40685306923282,20.769784073760164
Coto vitanas,-103.40685306923282,20.769784073760164
Rancho nuevo,-103.40685306923282,20.769784073760164
Cañadas,-103.40685306923282,20.769784073760164
Los guayabos,-103.40675832516,20.778816449684463
Rio blanco,-103.40675832516,20.778816449684463
Rio blanco,-103.4066635304426,20.787848815702315
Copala,-103.4061887967082,20.833010497068706
Copala,-103.40609369783598,20.842042803572177
Nueva españa,-103.39886207713654,20.616143536927545
Cerro del tesoro,-103.39886207713654,20.616143536927545
El sauz,-103.39876762658292,20.625176038430645
Jardines del sauz,-103.39876762658292,20.625176038430645
Villa guerrero,-103.39876762658292,20.625176038430645
Cerro del tesoro,-103.39876762658292,20.625176038430645
Loma bonita ejidal,-103.39876762658292,20.625176038430645
Jardines del sauz,-103.39867312531216,20.63420853008393
Villa guerrero,-103.39867312531216,20.63420853008393
Jardines del sur,-103.39867312531216,20.63420853008393
Lomas de la victoria,-103.39867312531216,20.63420853008393
Loma bonita,-103.39867312531216,20.63420853008393
Loma bonita ejidal,-103.39867312531216,20.63420853008393
Loma bonita sur,-103.39867312531216,20.63420853008393
La cruz,-103.39867312531216,20.63420853008393
Santa eduwiges,-103.39867312531216,20.63420853008393
Victoria,-103.39867312531216,20.63420853008393
Loma bonita,-103.39857857331063,20.643241011883774
Santa eduwiges,-103.39857857331063,20.643241011883774
Victoria,-103.39857857331063,20.643241011883774
Bosques de la victoria,-103.39857857331063,20.643241011883774
Victoria,-103.39857857331063,20.643241011883774
La giralda,-103.39857857331063,20.643241011883774
Victoria,-103.39848397056475,20.652273483826566
Bosques de la victoria,-103.39848397056475,20.652273483826566
Victoria,-103.39848397056475,20.652273483826566
Verde valle,-103.39848397056475,20.652273483826566
Del sol,-103.39848397056475,20.652273483826566
Jardines plaza del sol,-103.39848397056475,20.652273483826566
La giralda,-103.39848397056475,20.652273483826566
Ciudad del sol,-103.39848397056475,20.652273483826566
Chapalita oriente,-103.39838931706092,20.661305945908666
Del sol,-103.39838931706092,20.661305945908666
Jardines plaza del sol,-103.39838931706092,20.661305945908666
Chapalita sur,-103.39838931706092,20.661305945908666
Ciudad del sol,-103.39838931706092,20.661305945908666
Jardines del bosque,-103.39838931706092,20.661305945908666
Chapalita,-103.39838931706092,20.661305945908666
Chapalita oriente,-103.3982946127855,20.670338398126454
Jardines de san ignacio,-103.3982946127855,20.670338398126454
Mision san francisco,-103.3982946127855,20.670338398126454
Sin nombre,-103.3982946127855,20.670338398126454
Chapalita,-103.3982946127855,20.670338398126454
Jardines de los arcos,-103.3982946127855,20.670338398126454
Residencial chapalita,-103.3982946127855,20.670338398126454
Vallarta poniente,-103.3982946127855,20.670338398126454
Vallarta cuauhtemoc,-103.3982946127855,20.670338398126454
Vallarta san jorge,-103.3982946127855,20.670338398126454
Sin nombre,-103.39819985772488,20.679370840476317
Villas de san javier,-103.39819985772488,20.679370840476317
Vallarta cuauhtemoc,-103.39819985772488,20.679370840476317
Vallarta norte,-103.39819985772488,20.679370840476317
Vallarta san jorge,-103.39819985772488,20.679370840476317
Santa rita,-103.39819985772488,20.679370840476317
Santa rita,-103.39819985772488,20.679370840476317
Monraz,-103.39819985772488,20.679370840476317
Santa rita,-103.3981050518654,20.688403272954623
Santa rita,-103.3981050518654,20.688403272954623
Lomas del valle,-103.3981050518654,20.688403272954623
Monraz,-103.3981050518654,20.688403272954623
Prados providencia,-103.3981050518654,20.688403272954623
Colinas de san javier,-103.3981050518654,20.688403272954623
Colinas de san javier,-103.39801019519345,20.697435695557772
Prados providencia,-103.39801019519345,20.697435695557772
Colinas de san javier,-103.39801019519345,20.697435695557772
Colomos,-103.39801019519345,20.697435695557772
Santa isabel,-103.39791528769535,20.70646810828213
Colinas de san javier,-103.39791528769535,20.70646810828213
Guadalajarita,-103.39791528769535,20.70646810828213
Santa fe,-103.39791528769535,20.70646810828213
Atlas colomos,-103.39791528769535,20.70646810828213
El prado,-103.39782032935744,20.715500511124084
Lomas del bosque,-103.39782032935744,20.715500511124084
Colinas de san javier,-103.39782032935744,20.715500511124084
Guadalajarita,-103.39782032935744,20.715500511124084
Santa fe,-103.39782032935744,20.715500511124084
Atlas colomos,-103.39782032935744,20.715500511124084
Villa magna,-103.39782032935744,20.715500511124084
Las palmas,-103.39782032935744,20.715500511124084
Villa coral,-103.39782032935744,20.715500511124084
Lindavista,-103.39782032935744,20.715500511124084
Centro,-103.39782032935744,20.715500511124084
Lomas del bosque,-103.39772532016605,20.72453290408001
San francisco,-103.39772532016605,20.72453290408001
San jose del bajio,-103.39772532016605,20.72453290408001
Las palmas,-103.39772532016605,20.72453290408001
Villa coral,-103.39772532016605,20.72453290408001
Lindavista,-103.39772532016605,20.72453290408001
Centro,-103.39772532016605,20.72453290408001
Republica,-103.39772532016605,20.72453290408001
San isidro ejidal,-103.39772532016605,20.72453290408001
El vigia,-103.39772532016605,20.72453290408001
San francisco,-103.3976302601075,20.7335652871463
San jose del bajio,-103.3976302601075,20.7335652871463
Fovissste (estatuto juridico),-103.3976302601075,20.7335652871463
San isidro ejidal,-103.3976302601075,20.7335652871463
El vigia,-103.3976302601075,20.7335652871463
Jardines del vigia,-103.3976302601075,20.7335652871463
Belenes norte,-103.3976302601075,20.7335652871463
Arcos de zapopan,-103.39753514916809,20.742597660319337
El vigia,-103.39753514916809,20.742597660319337
Belenes norte,-103.39753514916809,20.742597660319337
Altagracia,-103.39753514916809,20.742597660319337
Lomas de zapopan,-103.39753514916809,20.742597660319337
Colinas del rey,-103.39743998733412,20.7516300235955
Real del camichin 8469,-103.39743998733412,20.7516300235955
Lomas de zapopan,-103.39743998733412,20.7516300235955
Villas torremolinos,-103.39743998733412,20.7516300235955
San francisco,-103.39743998733412,20.7516300235955
Las palmas,-103.39743998733412,20.7516300235955
Real del bosque,-103.39743998733412,20.7516300235955
Hacienda del camichin 8470,-103.39743998733412,20.7516300235955
Jardines del camichin 125,-103.39743998733412,20.7516300235955
Hacienda del valle,-103.39743998733412,20.7516300235955
Real de valdepeñas,-103.39743998733412,20.7516300235955
Real del bosque,-103.3973447745919,20.760662376971187
Jardines del camichin 125,-103.3973447745919,20.760662376971187
Mirador san isidro,-103.3973447745919,20.760662376971187
Magisterial valle de san isidro,-103.3973447745919,20.760662376971187
Hacienda del valle,-103.3973447745919,20.760662376971187
Hacienda del sol,-103.3973447745919,20.760662376971187
Villas mirador,-103.3973447745919,20.760662376971187
Valdepeñas ii,-103.3973447745919,20.760662376971187
Mision del bosque,-103.3973447745919,20.760662376971187
Real de valdepeñas,-103.3973447745919,20.760662376971187
Bosque de valdepeñas,-103.3973447745919,20.760662376971187
Mirador de san isidro,-103.3973447745919,20.760662376971187
Sin nombre,-103.3973447745919,20.760662376971187
Rancho nuevo,-103.3973447745919,20.760662376971187
Los almendros,-103.3973447745919,20.760662376971187
Colinas el centinela,-103.3973447745919,20.760662376971187
Coto cañadas,-103.3972495109277,20.769694720442782
Mision del bosque,-103.3972495109277,20.769694720442782
Mirador de san isidro,-103.3972495109277,20.769694720442782
Sin nombre,-103.3972495109277,20.769694720442782
Rancho nuevo,-103.3972495109277,20.769694720442782
Los almendros,-103.3972495109277,20.769694720442782
Colinas el centinela,-103.3972495109277,20.769694720442782
Argenta parque residencial,-103.3972495109277,20.769694720442782
Cañadas,-103.3972495109277,20.769694720442782
Vista sur,-103.3972495109277,20.769694720442782
Vista norte,-103.3972495109277,20.769694720442782
Rio blanco,-103.3972495109277,20.769694720442782
Vista sur,-103.39715419632776,20.77872705400667
Vista norte,-103.39715419632776,20.77872705400667
Rio blanco,-103.39715419632776,20.77872705400667
Rio blanco,-103.39705883077839,20.787759377659235
Copala,-103.3965812383083,20.832920847125994
Arboledas sur,-103.38936318682089,20.6070219019931
Arboledas sur,-103.38926822193092,20.61605437081542
Nueva españa,-103.38926822193092,20.61605437081542
El carmen,-103.38926822193092,20.61605437081542
Emiliano zapata,-103.38926822193092,20.61605437081542
El carmen,-103.38917320603396,20.625086829786703
El sauz,-103.38917320603396,20.625086829786703
Jardines del sauz,-103.38917320603396,20.625086829786703
Villa guerrero,-103.38917320603396,20.625086829786703
Dr valentin gomez farias,-103.38917320603396,20.625086829786703
Lopez portillo,-103.38917320603396,20.625086829786703
Villa guerrero,-103.38907813911636,20.634119278903317
Jardines de san jose,-103.38907813911636,20.634119278903317
Jardines del sur,-103.38907813911636,20.634119278903317
La cruz,-103.38907813911636,20.634119278903317
Santa eduwiges,-103.38907813911636,20.634119278903317
Jardines de la cruz,-103.38907813911636,20.634119278903317
La cruz,-103.38898302116449,20.643151718161636
Santa eduwiges,-103.38898302116449,20.643151718161636
Bosques de la victoria,-103.38898302116449,20.643151718161636
Jardines de la cruz,-103.38898302116449,20.643151718161636
Bosques de la victoria,-103.38888785216461,20.652184147558042
Victoria,-103.38888785216461,20.652184147558042
Verde valle,-103.38888785216461,20.652184147558042
Del bosque,-103.38888785216461,20.652184147558042
Jardines plaza del sol,-103.38888785216461,20.652184147558042
Jardines de la cruz,-103.38888785216461,20.652184147558042
Comercial abastos,-103.38888785216461,20.652184147558042
Jardines del bosque,-103.38888785216461,20.652184147558042
Chapalita,-103.38888785216461,20.652184147558042
Verde valle,-103.38879263210308,20.661216567088893
Del bosque,-103.38879263210308,20.661216567088893
Jardines plaza del sol,-103.38879263210308,20.661216567088893
Comercial abastos,-103.38879263210308,20.661216567088893
Jardines del bosque,-103.38879263210308,20.661216567088893
Chapalita,-103.38879263210308,20.661216567088893
Jardines del bosque,-103.38869736096616,20.67024897675057
Chapalita,-103.38869736096616,20.67024897675057
Jardines de los arcos,-103.38869736096616,20.67024897675057
Vallarta,-103.38869736096616,20.67024897675057
Vallarta poniente,-103.38869736096616,20.67024897675057
Vallarta norte,-103.38869736096616,20.67024897675057
Vallarta san jorge,-103.38869736096616,20.67024897675057
Arcos vallarta,-103.38869736096616,20.67024897675057
Vallarta,-103.38860203874016,20.679281376539468
Vallarta norte,-103.38860203874016,20.679281376539468
Vallarta san jorge,-103.38860203874016,20.679281376539468
Juan manuel,-103.38860203874016,20.679281376539468
Arcos vallarta,-103.38860203874016,20.679281376539468
Circunvalacion vallarta,-103.38860203874016,20.679281376539468
Terranova,-103.38860203874016,20.679281376539468
Monraz,-103.38860203874016,20.679281376539468
Juan manuel,-103.38850666541137,20.68831376645193
Circunvalacion vallarta,-103.38850666541137,20.68831376645193
Lomas de guevara,-103.38850666541137,20.68831376645193
Providencia 2a seccion,-103.38850666541137,20.68831376645193
Terranova,-103.38850666541137,20.68831376645193
Monraz,-103.38850666541137,20.68831376645193
Prados providencia,-103.38850666541137,20.68831376645193
Lomas de providencia,-103.38850666541137,20.68831376645193
Providencia 4a seccion,-103.38850666541137,20.68831376645193
Providencia 2a seccion,-103.38841124096605,20.697346146484353
Prados providencia,-103.38841124096605,20.697346146484353
Lomas de providencia,-103.38841124096605,20.697346146484353
Providencia 4a seccion,-103.38841124096605,20.697346146484353
Colinas de san javier,-103.38841124096605,20.697346146484353
Colomos,-103.38841124096605,20.697346146484353
Providencia 3a seccion,-103.38841124096605,20.697346146484353
Colomos providencia,-103.38841124096605,20.697346146484353
Providencia 4a seccion,-103.38831576539047,20.706378516633112
Colinas de san javier,-103.38831576539047,20.706378516633112
Colomos,-103.38831576539047,20.706378516633112
Altamira,-103.38831576539047,20.706378516633112
Santa fe,-103.38831576539047,20.706378516633112
Providencia 3a seccion,-103.38831576539047,20.706378516633112
Colomos providencia,-103.38831576539047,20.706378516633112
Altamira,-103.38822023867087,20.715410876894598
Santa fe,-103.38822023867087,20.715410876894598
Agraria,-103.38822023867087,20.715410876894598
Jacarandas,-103.38822023867087,20.715410876894598
Los naranjos,-103.38822023867087,20.715410876894598
Loma blanca,-103.38822023867087,20.715410876894598
San miguel de la colina,-103.38822023867087,20.715410876894598
El capullo,-103.38822023867087,20.715410876894598
Centro,-103.38822023867087,20.715410876894598
El capullo,-103.38812466079352,20.72444322726517
Lindavista,-103.38812466079352,20.72444322726517
Centro,-103.38812466079352,20.72444322726517
Tepeyac,-103.38812466079352,20.72444322726517
Zapopan centro,-103.38812466079352,20.72444322726517
El vigia,-103.38812466079352,20.72444322726517
Centro,-103.38802903174465,20.733475567741216
Villas belenes,-103.38802903174465,20.733475567741216
Industrial los belenes,-103.38802903174465,20.733475567741216
