name	category	category_code	lat	lon	address
Flow Fit	Yoga Studio	18028	20.739176	-103.540167	Punto Campestre, Zapopan, Jalisco
Campestre Gym	Gym and Studio	18021	20.739166	-103.539748	Avenida El Campestre 257, 45221 Zapopan, Jalisco
24 Fit Club Crossfit	Gym and Studio	18021	20.815538	-103.48589	Tesistán, Jalisco
Human Sport Gym	Gym and Studio	18021	20.622031	-103.479918	Jalisco
Gimnasio Fitline Sport	Gym and Studio	18021	20.62673	-103.478932	Colegio Militar 3320, 45066 Zapopan, Jalisco
TCS Gym	Gym and Studio	18021	20.72571	-103.487831	Guadalajara Technology Park, Zapopan, Jalisco
Strong Life Gym	Gym and Studio	18021	20.795244	-103.479537	Pino Suárez 208, 45200 Tesistan, Jalisco
24 FitClub Tesistan	Gym and Studio	18021	20.796365	-103.477485	16 Calle Aldama, Zapopan, 45200, Tesistán, Jalisco
Crossfit Lobos Tesistan	Gym and Studio	18021	20.796339	-103.47769	Tesistán, Jalisco
Bugambilias Club	Gym and Studio	18021	20.615059	-103.471607	Avenida del Reno 150, Zapopan, Jalisco
Moving Point	Gym and Studio	18021	20.624148	-103.471357	Colegio Militar 4, Zapopan, Jalisco
Gym Sport Fit Line	Gym and Studio	18021	20.624637	-103.471762	Colegio Militar 3320, 45066 Zapopan, Jalisco
Fit Air	Gym and Studio	18021	20.624375	-103.471555	45066 Zapopan, Jalisco
Gimnasio Villa Panamericana	Gym and Studio	18021	20.689247	-103.473413	Zapopan, Jalisco
Carril4tro	Gym and Studio	18021	20.699531	-103.468896	Avenida Franco Mexicano 195, 44019 Zapopan, Jalisco
Lake Crosstraining	Gym and Studio	18021	20.725368	-103.471405	45019 Zapopan, Jalisco
Gym Coto 9	Gym and Studio	18021	20.726358	-103.46745	Zapopan, Jalisco
Enjoy Fitness Gym	Gym and Studio	18021	20.787979	-103.471303	Avenida Tesistan 8920 (Calle Fray Junipero Serra), 45200 Zapopan, Jalisco
Fitland	Gym and Studio	18021	20.801017	-103.470857	Puente Chico 248, 45200 Zapopan, Jalisco
On-Fit Gym	Gym and Studio	18021	20.796102	-103.468538	45200 Tesistán, Jalisco
Fit & Body Health	Gym and Studio	18021	20.627559	-103.467651	Avenida Bronce (Av Guardia Nacional), Zapopan, Jalisco
Sport Gym	Gym and Studio	18021	20.627509	-103.467462	45066 Zapopan, Jalisco
Crossfit Le Parc	Gym and Studio	18021	20.627823	-103.463565	Zapopan, Jalisco
Boxfit	Boxing Gym	18022	20.62872	-103.46765	45066 Zapopan, Jalisco
Stronger Fitness Gym	Gym and Studio	18021	20.627922	-103.459404	Calle Javier Mina 104, 45066 Zapopan, Jalisco
Nuevo Estadio Carneros	Stadium	10051	20.647638	-103.466899	Zapopan, Jalisco
Bay Fitness Gym Guadalupe	Gym and Studio	18021	20.641513	-103.462041	Zapopan, Jalisco
De la Torre Orozco Ma de Lourdes	Gym and Studio	18021	20.644684	-103.460257	Avenida Gpe 6000 28, Guadalajara, Jalisco
Ayamonte	Housing Development	12079	20.671593	-103.464061	Zapopan, Jalisco
Club Maxima Arqueria	Gym and Studio	18021	20.714916	-103.462902	Zapopan, Jalisco
Syzygy	Yoga Studio	18028	20.718711	-103.461245	Paseo de la Luna 858, 45019 Zapopan, Jalisco
Trèsfit Solares	Pilates Studio	18027	20.718912	-103.46121	Avenida Paseo de la Luna 858, 45019 Zapopan, Jalisco
Jumping Dance City	Gym and Studio	18021	20.719102	-103.46116	Zapopan, Jalisco
Boxfit	Boxing Gym	18022	20.719319	-103.46104	Paseo de la Luna 810 (Camino Real A Zapopan), 45019 Zapopan, Jalisco
Jumping Dance City	Gym and Studio	18021	20.719975	-103.46025	
Gym solares 11	Gym and Studio	18021	20.724024	-103.46628	Jalisco
Gym Coto 6	Gym and Studio	18021	20.721868	-103.460075	Zapopan, Jalisco
Curves	Gym and Studio	18021	20.612356	-103.453996	Bugambilias, Zapopan, Jalisco
Serart	Dance Studio	18025	20.628748	-103.456067	Zapopan, Jalisco
Zona Atletica	Gym and Studio	18021	20.62986	-103.451681	Mariano Otero, Zapopan, Jalisco
Swim City Aqua Gym	Gym and Studio	18021	20.62977	-103.45156	Prolongación Mariano Otero 1600, 45067 Zapopan, Jalisco
Italia gym	Gym and Studio	18021	20.631283	-103.451164	Zapopan, Jalisco
Power Gym	Gym and Studio	18021	20.641859	-103.457426	Puerto Tampico 1780 (Puerto Príncipe), 45079 Zapopan, Jalisco
Centro de Acondicionamiento Fisico	Gym and Studio	18021	20.643712	-103.457749	Puerto San Blas 1780 (puerto altamira), Zapopan, Jalisco
Gimnasio de Box Mixto Club Apolo	Gym and Studio	18021	20.64247	-103.454191	Calle Puerto Mazatlan 38, 45060 Zapopan, Jalisco
Danzarte	Dance Studio	18025	20.6516	-103.45185	Laurel 790 (Avenida las Torres), 45069 Zapopan, Jalisco
7' Sport Gym	Gym and Studio	18021	20.655014	-103.451201	Naranjo 1016 (Chicle), Zapopan, Jalisco
Cross Fit 33	Gym and Studio	18021	20.657001	-103.451069	Avenida Guadalupe 339, 45010 Zapopan, Jalisco
CIMA Functional Training	College Gym	12027	20.657048	-103.450985	Avenida Guadalupe 339, Zapopan, Jalisco
KO Budo	Boxing Gym	18022	20.680168	-103.455131	Zapopan, Jalisco
Yoga Sarasvaty	Yoga Studio	18028	20.683495	-103.453161	Calzada de los Paraísos 239 (Calzada de las Palmas), 45010 Zapopan, Jalisco
Gimnasio	Gym and Studio	18021	20.678297	-103.458228	Montemorelos 299, 45110 Zapopan, Jalisco
GO Gym	Gym and Studio	18021	20.692795	-103.449988	Avenida del Tule 737 (Av. Vallarta), 45017 Zapopan, Jalisco
Volare Academia de Gimnasia	Gym and Studio	18021	20.702998	-103.456767	Avenida Inglaterra 9271, Zapopan, Jalisco
Elevation New Fitness Concepts	Dance Studio	18025	20.695443	-103.448948	Avenida del Tule 839 (Inglaterra), 45017 Zapopan, Jalisco
Lycan Fitness	Gym and Studio	18021	20.700413	-103.457344	Circuito San Eduardo 49, 45019 Zapopan, Jalisco
Motion Boulder 2	Climbing Gym	18023	20.70229	-103.455762	9345 Avenida Inglaterra, 45019 Zapopan, Jalisco
Blood Brothers FC	Gym and Studio	18021	20.695197	-103.449361	737 Avenida del Tule Interior C, 45017 Zapopan, Jalisco
Bikram Yoga	Yoga Studio	18028	20.72988	-103.452215	Aviacion 3000 (Valle Real), Zapopan, Jalisco
Cross Center	Gym and Studio	18021	20.730664	-103.451943	Avenida Aviación 3000 (Santa Margarita), 45019 Zapopan, Jalisco
VIVO 47 Punto Real	Gym and Studio	18021	20.730936	-103.452694	Avenida General Ramón Corona 2401 (Av. Aviación), 45029 Zapopan, Jalisco
VIVO 47 Valle Real	Gym and Studio	18021	20.730867	-103.452711	Zapopan, Jalisco
Maroma Aprende Girando	Gym and Studio	18021	20.723926	-103.4541	Avenida Aviación 4455, 45019 Zapopan, Jalisco
Solares Uno Gym	Gym and Studio	18021	20.726615	-103.455132	Zapopan, Jalisco
Tap Dance Studio sucursal Solares	Dance Studio	18025	20.726455	-103.457028	Plaza los Cubos, 45019 Zapopan, Jalisco
Wodbox Solares	Gym and Studio	18021	20.726454	-103.457245	Avenida Paseo del Alba 44 (Av. Aviacion), 45019 Zapopan, Jalisco
Suhu	Gym and Studio	18021	20.727826	-103.452808	Zapopan, Jalisco
Stay Active	Gym and Studio	18021	20.728462	-103.452874	Avenida Aviación 4075 (Porta Real), 45019 Zapopan, Jalisco
Soho Dance & Fitness	Gym and Studio	18021	20.729287	-103.456942	Avenida Aviacion Local 1A, 45019 Zapopan, Jalisco
Danzarín	Dance Studio	18025	20.72988	-103.452215	Plaza Portobelo (Avenida Aviación), Zapopan, Jalisco
Jumps & Fit	Gym and Studio	18021	20.729976	-103.452689	Avenida Aviación Militar 3000, Zapopan, Jalisco
MAGNO CrossFit	Gym and Studio	18021	20.729517	-103.451706	Avenida Aviacion 3640, Zapopan, Jalisco
Black Box	Boxing Gym	18022	20.730099	-103.452323	Aviacion (3000), 45019 Zapopan, Jalisco
Danzarín - Academia Internacional de Danza	Dance Studio	18025	20.730664	-103.451943	Avenida Aviación 3000, 45019 Zapopan, Jalisco
Prana Yoga	Yoga Studio	18028	20.73728	-103.44894	Avenida Aviación 4284, 45136 Zapopan, Jalisco
Gym el Real	Gym and Studio	18021	20.735045	-103.455788	Zapopan, Jalisco
Carrara Gym	Gym and Studio	18021	20.767095	-103.453848	Zapopan, Jalisco
Cross Red	Gym and Studio	18021	20.80827	-103.45554	Jalisco
Alpha Fitness	Gym and Studio	18021	20.828343	-103.450571	Lázaro Cárdenas y Carretera a Colotlán, Jalisco
Vivo 47 Family Fitness Club	Gym and Studio	18021	20.586784	-103.4472	Plaza La Gourmeteria (Av. López Mateos Sur 1710), 45600 Tlajomulco de Zuñiga, Jalisco
Bikram Yoga	Yoga Studio	18028	20.589497	-103.443111	López Mateos Sur 1307 (El Palomar), 45236 Tlajomulco de Zuñiga, Jalisco
Easy Fit by Vivo 47	Gym and Studio	18021	20.588852	-103.445506	45645 Tlajomulco de Zuñiga, Jalisco
Sport Fitness	Gym and Studio	18021	20.590464	-103.443793	Plaza palomar, Jalisco
City Express Plus GYM	Gym and Studio	18021	20.588966	-103.444329	
Vertical Dance	Dance Studio	18025	20.588734	-103.440324	Ramal de la Tijera 1235 (Plaza Jefferson, Local 1. ), 45647 Tlajomulco, Jalisco
Sky Gym	Gym and Studio	18021	20.600481	-103.448889	Plaza Bugambilias, Zapopan, Jalisco
Casa Club Azaleas	Gym and Studio	18021	20.608087	-103.446769	Zapopan, Jalisco
Casa Club Azaleas	Event Space	11039	20.608976	-103.446947	Azaleas residencial, Zapopan, Jalisco
Bikerscycle	Gym and Studio	18021	20.608895	-103.448092	Calle Azaleas, 45239 Zapopan, Jalisco
Zambra Flamenco	Education	12009	20.608795	-103.448584	Zapopan, Jalisco
Smart Fit	Gym and Studio	18021	20.621611	-103.444763	Plaza Cuicuilco, Zapopan, Jalisco
Vog Dance	Dance Studio	18025	20.630817	-103.443684	Zapopan, Jalisco
Vog Dance, sucursal las Torres	Dance Studio	18025	20.630886	-103.443677	Prolongación Tepeyac (Mariano Otero), 45236 Zapopan, Jalisco
Kaanab Academia de Baile	Dance Studio	18025	20.636652	-103.444145	Puerto Aguiabampo 2984, 45060 Zapopan, Jalisco
World Fit	Gym and Studio	18021	20.650992	-103.441038	Montera, Guadalajara, Jalisco
Chassé - Dance/Fitness Center	Yoga Studio	18028	20.654683	-103.443108	Zapopan, Jalisco
VANGAARD Studio de Ballet	Gym and Studio	18021	20.65577	-103.442897	Mision Santo Tomas 995 (Guadalupe y Tepeyac), 45010 Guadalajara, Jalisco
worldFIT	Gym and Studio	18021	20.651073	-103.441159	Zapopan, Jalisco
Max spinning	Gym and Studio	18021	20.653423	-103.440343	Zapopan, Jalisco
Academia de Danza	Dance Studio	18025	20.65889	-103.44505	Avenida Avenida Guadalupe 6818 25 (Periferico), Zapopan, Jalisco
Station 24 Fitness	Gym and Studio	18021	20.65929	-103.441382	Avenida Guadalupe 6304, 45030 Zapopan, Jalisco
Pole Divas Fitness	Gym and Studio	18021	20.659448	-103.445448	Avenida Guadalupe 6730, Zapopan, Jalisco
Jazzercise Metropolitano	Gym and Studio	18021	20.663325	-103.444326	Avenida Economos 367, 45010 Zapopan, Jalisco
Atletix	Gym and Studio	18021	20.663489	-103.444724	Avenida Economos 6461, 45010 Zapopan, Jalisco
Tiare Tahiti	Dance Studio	18025	20.659459	-103.445577	Avenida Guadalupe, 45037 Zapopan, Jalisco
Metrogym	Gym and Studio	18021	20.664555	-103.445331	Zapopan, Jalisco
Beats Cycling Studio	Cycle Studio	18024	20.663958	-103.448846	6916 Avenida Ecónomos, 45010 Zapopan, Jalisco
"MDS ""Salon de Danza"""	Dance Studio	18025	20.659287	-103.443013	Avenida Guadalupe 6470B (Mision De Santo Tomas), 45010 Zapopan, Jalisco
Snap Fitness	Gym and Studio	18021	20.682426	-103.445913	Zapopan, Jalisco
Anytime Fitness Ciudad Granja	Gym and Studio	18021	20.684913	-103.443186	Avenida Calzada Central 111 (Av. Vallarta), 45010 Zapopan, Jalisco
Snap Fitness	Gym and Studio	18021	20.682194	-103.445918	Calzada Norte 7195, Guadalajara, Jalisco
Padokas	Gym and Studio	18021	20.678103	-103.446452	Zapopan, Jalisco
Padoka's Sport	Gym and Studio	18021	20.677844	-103.446284	Avenida Central, 45010 Zapopan, Jalisco
Practica Yoga Guadalajara	Yoga Studio	18028	20.68252	-103.44606	Calzada Norte 7195, Zapopan, Jalisco
Station 24 Fitness	Gym and Studio	18021	20.682309	-103.446008	Calzada Norte, 45010 Zapopan, Jalisco
Ochun de Aime	Gym and Studio	18021	20.682611	-103.445876	Zapopan, Jalisco
Dexfit	Gym and Studio	18021	20.684471	-103.441816	45010 Zapopan, Jalisco
Acuática Nelson Vargas Familiy Fitness	Gym and Studio	18021	20.686801	-103.447406	Calzada pirules 81, 45010 Zapopan, Jalisco
Snap Fitness 24-7	Gym and Studio	18021	20.694838	-103.442851	Avenida Naciones Unidas 6895, Zapopan, Jalisco
The Move Center	Dance Studio	18025	20.69369	-103.449954	Avenida del Tule 741, 45017 Zapopan, Jalisco
35Five	Gym and Studio	18021	20.694442	-103.443149	Zapopan, Jalisco
Power Gravity 10 & TRX	Gym and Studio	18021	20.694194	-103.449525	Zapopan, Jalisco
36 Five GYM	Gym and Studio	18021	20.694878	-103.442911	Naciones unidas los tules, Zapopan, Jalisco
Gabo's GYM	Gym and Studio	18021	20.698998	-103.443435	Zapopan, Jalisco
Shak's Gymnasium	Gym and Studio	18021	20.720371	-103.44823	Zapopan, Jalisco
Distrito CrossFit	Gym and Studio	18021	20.730484	-103.443338	Avenida Santa Margarita 5055, Zapopan, Jalisco
Club Valle Real Gym	Gym and Studio	18021	20.728783	-103.440978	Zapopan, Jalisco
Vibrafit	Gym and Studio	18021	20.730624	-103.444565	Avenida General Ramon Corona 5184 (Valle Real), Zapopan, Jalisco
Pilates Life Reformer	Gym and Studio	18021	20.730549	-103.444564	Santa Margarita 5160 (Valle Real), 45645 Zapopan, Jalisco
Pulse Fitness Center	Gym and Studio	18021	20.730634	-103.44463	Zapopan, Jalisco
Pilates Dvancet	Gym and Studio	18021	20.730638	-103.44436	Avenida Santa Margarita, Zapopan, 45136, Guadalajara, Jalisco
Set Studio, Gravity Cardio Pilates	Gym and Studio	18021	20.730427	-103.441788	Plaza Navona, Jalisco
Vive Gym	Gym and Studio	18021	20.749949	-103.44338	Zapopan, Jalisco
Box Nápoles	Gym and Studio	18021	20.765149	-103.443794	Zapopan, Jalisco
Vive Gym	Gym and Studio	18021	20.770692	-103.447662	Nuevo México, Jalisco
Spinnice	Gym and Studio	18021	20.77965	-103.446248	Zapopan, Jalisco
Studio Dance & Style	Gym and Studio	18021	20.778523	-103.447462	Zapopan, Jalisco
Gym Slender Body	Gym and Studio	18021	20.819354	-103.447828	Molino de Viento 8 (Fraccionamiento Los Molinos), Zapopan, Jalisco
Jhon Dewey Centro Cultural	Gym and Studio	18021	20.589954	-103.436719	Jalisco
Javi's GYM	Gym and Studio	18021	20.588924	-103.437404	
Body Gym	Gym and Studio	18021	20.586512	-103.440039	Gladiola (Jacaranda), Tlajomulco de Zuñiga, Jalisco
Body Light	Gym and Studio	18021	20.585527	-103.43528	Gladiola, 45645 La Tijera, Jalisco
H2O escuela de natación	Gym and Studio	18021	20.600959	-103.436342	Lopez Mateos Sur 8180 (Bugambilias), Zapopan, Jalisco
Linea Health & Exercise	Gym and Studio	18021	20.60097	-103.43647	Lopez Mateos (Bugambilias), Zapopan, Jalisco
Jazztroupe	Dance Studio	18025	20.603362	-103.434031	López Mateos Sur, Zapopan, Jalisco
Marine Wod Crossfit	Gym and Studio	18021	20.608557	-103.43215	45239 Zapopan, Jalisco
Hulk's GYM	Gym and Studio	18021	20.613979	-103.436866	Zapopan, Jalisco
Cross Fit Squad	Gym and Studio	18021	20.614491	-103.436806	Camino a Santa Ana Tepetitlan 878C (Paseo De La Familia), Zapopan, Jalisco
Box Lab	Boxing Gym	18022	20.631073	-103.434848	Mariano Otero 6150, Zapopan, Jalisco
Muscle Up	Gym and Studio	18021	20.63187	-103.435813	Zapopan, Jalisco
Scorpion GYM	Gym and Studio	18021	20.623328	-103.43568	Zapopan, Jalisco
Black Squad Functional Training Center	Gym and Studio	18021	20.633824	-103.432502	Felipe Zetter 3417, 45079 Zapopan, Jalisco
Ye Center	Gym and Studio	18021	20.633154	-103.43625	45079 Zapopan, Jalisco
Area Studio	Gym and Studio	18021	20.635156	-103.43528	Felipe Zetter 3447 (Plaza De Kristy), Jalisco
Gimnasio Pokemon las Alamedas	Gym and Studio	18021	20.6379	-103.435616	Zapopan, Jalisco
La Femme Studio	Gym and Studio	18021	20.636685	-103.432348	Avenida Felipe Zetter 3112, Zapopan, Jalisco
Fox's	Gym and Studio	18021	20.63956	-103.435367	Zapopan, Jalisco
Cardio Dance Center	Gym and Studio	18021	20.639646	-103.432573	Zapopan, Jalisco
Repmaker	Gym and Studio	18021	20.64377	-103.43648	Cerro Ceboruco 1263A, 45058 Zapopan, Jalisco
Uxcape Gym	Gym and Studio	18021	20.642058	-103.436351	Felipe Ruvalcaba (Volcan Ceboruco), Zapopan, Jalisco
Thunder Fitness Gym	Gym and Studio	18021	20.642461	-103.433136	Zapopan, Jalisco
On Fit Sport Center	Gym and Studio	18021	20.642881	-103.43314	Volcán Barú, 43050 Zapopan, Jalisco
Heavy Gym Crossfit	Gym and Studio	18021	20.642709	-103.433177	Copernico 2300 (Volcán Paricutín), Zapopan, Jalisco
Onfit	Gym and Studio	18021	20.640157	-103.433017	Avenida Nicolás coopernico, Zapopan, Jalisco
Life & Fitness	Gym and Studio	18021	20.657447	-103.43813	Daniel Comboni 1030 (Av. Guadalupe), 45030 Zapopan, Jalisco
Mondo Forza	Gym and Studio	18021	20.650469	-103.433379	Nicolás Copérnico, Zapopan, Jalisco
Curves	Gym and Studio	18021	20.658215	-103.436823	Avenida Guadalupe 6111 (Av. Copérnico), 45030 Zapopan, Jalisco
Sport & Fitness Gym	Gym and Studio	18021	20.650488	-103.433183	Avenida Moctezuma 5741 (Av. Copernico), Zapopan, Jalisco
Forza	Gym and Studio	18021	20.652789	-103.432178	45040 Zapopan, Jalisco
Kūmaraswāmī Yoga	Yoga Studio	18028	20.656891	-103.435081	Zapopan, Jalisco
Ladies Fit	Gym and Studio	18021	20.658959	-103.438629	Avenida Guadalupe (Tshaokoski), 45030 Guadalajara, Jalisco
Pole 4Fitness	Gym and Studio	18021	20.657921	-103.432418	Zapopan, Jalisco
UNODOS Boxeo	Boxing Gym	18022	20.662945	-103.436808	Avenida Piortr Tchaikovsky 640A (San Luis Gonzaga Y Avenida Tchaikovsky), Zapopan, Jalisco
Studio 46	Dance Studio	18025	20.663409	-103.430088	Zapopan, Jalisco
GYMA Metropolitano	Gym and Studio	18021	20.661607	-103.43545	Zapopan, Jalisco
Gimnasio	Gym and Studio	18021	20.658221	-103.431769	Club Atlas (Av. Guadalupe), Guadalajara, Jalisco
Padel Sport	Gym and Studio	18021	20.658961	-103.432667	Guadalupe 6000, 45030 Zapopan, Jalisco
El buke	Gym and Studio	18021	20.661333	-103.434246	Del Agrónomo 5566, Zapopan, Jalisco
Tango Argentino Dance Studio	Dance Studio	18025	20.664227	-103.434932	Economos (Rafael Sanzio), Guadalajara, Jalisco
Plaza Comercial el Roble	Spa	11073	20.664969	-103.438422	Zapopan, Jalisco
The Yoga Lab	Yoga Studio	18028	20.665229	-103.438861	45030 Zapopan, Jalisco
Box	Gym and Studio	18021	20.662176	-103.43125	Zapopan, Jalisco
Muevete	Gym and Studio	18021	20.66353	-103.43013	Zapopan, Jalisco
CrossBox	Boxing Gym	18022	20.669863	-103.437419	Zapopan, Jalisco
Pole Sexy Fitness	Gym and Studio	18021	20.670042	-103.437466	Zapopan, Jalisco
Nutri-fitness	Gym and Studio	18021	20.67083	-103.438344	Zapopan, Jalisco
Motus - Latino Fusion Studio	Salsa Club	10049	20.667182	-103.431658	Rafael Sanzio 505, Zapopan, Jalisco
Sport City	Gym and Studio	18021	20.677111	-103.432229	Centro Comercial Plaza Galerias Rafael Sanzio 150 (Av Rafael Sanzio y Av Patria), 45030 Zapopan, Jalisco
Green21Fitness	Gym and Studio	18021	20.682616	-103.434405	Avenida Vallarta 5556, Zapopan, Jalisco
GreenFitness&Gym	Gym and Studio	18021	20.682547	-103.434412	Avenida Vallarta 5557, Zapopan, Jalisco
Fitness Station	Gym and Studio	18021	20.677284	-103.433054	45611 Zapopan, Jalisco
Energy	Gym and Studio	18021	20.677502	-103.43249	45020 Zapopan, Jalisco
Long life	Gym and Studio	18021	20.680886	-103.432114	Tepic, Nayarit
Escuela de Karate Goju - Kan	Education	12009	20.683064	-103.432611	Oscar Wilde 5962, 45029 Guadalajara, Jalisco
Corazon Flamenco	Dance Studio	18025	20.676464	-103.432034	Lopez Mateos, 44658 Guadalajara, Jalisco
Fit and Art Studio	Dance Studio	18025	20.692467	-103.437447	Avenida naciones unidas 6229-6 (Col. Virreyes residencial), Zapopan, Jalisco
Poling	Education	12009	20.692638	-103.437819	Avenida Naciones unidas 6229, Guadalajara, Jalisco
PULSE fitness center	Gym and Studio	18021	20.692606	-103.438018	Naciones Unidas, Jalisco
Tapping sounds	Education	12009	20.689081	-103.429487	Zapopan, Jalisco
Gym las Lomas	Gym and Studio	18021	20.71497	-103.436643	Zapopan, Jalisco
Oracle Gym	Gym and Studio	18021	20.719268	-103.436698	Avenida Paseo Valle Real 1275, 45136 Zapopan, Jalisco
Cadence Cycling Studio	Cycle Studio	18024	20.720159	-103.439659	Avenida Paseo Valle Real 400, 45019 Zapopan, Jalisco
Station 24 Fitness	Gym and Studio	18021	20.729541	-103.434051	Avenida Santa Margarita 4099 (La Toscana), 45019 Zapopan, Jalisco
Rebel Ride	Gym and Studio	18021	20.729271	-103.434966	Sta Margarita, 45019 Zapopan, Jalisco
The Barre Studio Valle Real	Gym and Studio	18021	20.729487	-103.434276	Sta Margarita, 45019 Zapopan, Jalisco
Blue Spot	Gym and Studio	18021	20.729937	-103.437104	Zapopan, Jalisco
The Boxing Fight Club	Gym and Studio	18021	20.729515	-103.434099	Zapopan, Jalisco
Punto Box	Boxing Gym	18022	20.729476	-103.432638	Avenida Santa Margarita 3849, 45019 Zapopan, Jalisco
TFW Guadalajara	Gym and Studio	18021	20.737321	-103.43313	Servidor Publico 1351, Zapopan, Jalisco
Anytime Fitness Real Center	Gym and Studio	18021	20.732344	-103.42928	Avenida Santa Margarita 3600, 45136 Zapopan, Jalisco
Kaksi	Dance Studio	18025	20.742169	-103.430704	Calzada Federalistas 1615 (Valle De Atemajac), Zapopan, Jalisco
Ochun de Aime Dance Studio	Dance Studio	18025	20.741924	-103.431571	Zapopan, Jalisco
Kumbala Dance Studio	Gym and Studio	18021	20.741724	-103.431267	Zapopan, Jalisco
Profit Gym	Gym and Studio	18021	20.745	-103.430618	Valle de Atemajac 1976, Zapopan, Jalisco
Brazilian Combat Jardines del Valle	Gym and Studio	18021	20.743776	-103.430221	Jardines del Valle 1819A, 45138 Zapopan, Jalisco
Power Fitness	Gym and Studio	18021	20.741566	-103.429338	Valle de Atemajac 2084 (Avenida Federalistas), 45654 Zapopan, Jalisco
OnFit Jardines del Valle	Gym and Studio	18021	20.748747	-103.43296	45138 Zapopan, Jalisco
Deportes Martí Plaza Galerías	Gym and Studio	18021	20.755462	-103.430759	Zapopan, Jalisco
Casa Club Coto Avellano	Swimming Pool	18075	20.784015	-103.437623	Avenida del Bosque Real 1507, Zapopan, Jalisco
Aerobics By Barbara	Gym and Studio	18021	20.591304	-103.43011	Guadalupe Gallo, Zapopan, Jalisco
Select Orange Gym	Gym and Studio	18021	20.585804	-103.422431	Antiguo Camino Real a Colima 845 (san pablo), 45234 Zapopan, Jalisco
Fit & Body Healt	Gym and Studio	18021	20.611719	-103.428604	Adolfo López Mateos Sur 2034, 45235 Guadalajara, Jalisco
HP Gym	Gym and Studio	18021	20.617437	-103.421107	HP las Fuentes (Av. Camino al Iteso 8270), 45080 Tlaquepaque, Jalisco
Aero Dance	Dance Studio	18025	20.618099	-103.422582	45608 Tlaquepaque, Jalisco
Super Ponch Gym	Gym and Studio	18021	20.62113	-103.425689	Zapopan, Jalisco
Vida Lumi Pilates & Yoga	Yoga Studio	18028	20.621789	-103.423331	Avenida Lopex Mateos 5880, Guadalajara, Jalisco
Namastei	Yoga Studio	18028	20.62602	-103.42748	Zapopan, Jalisco
Crossfit GDL	Gym and Studio	18021	20.627161	-103.426879	Aurora Boreal Sur 4073, 45070 Zapopan, Jalisco
Curves Arboledas	Gym and Studio	18021	20.628787	-103.424062	Zapopan, Jalisco
Gimnasio Rinconada las Fuentes	Gym and Studio	18021	20.624981	-103.422226	Zapopan, Jalisco
Curves la Calma Guadalajara	Gym and Studio	18021	20.629903	-103.424858	Corona Boreal 4132 (PEDRO SIMON LA PLACE), 45070 Zapopan, Jalisco
Fitzone	Dance Studio	18025	20.630786	-103.426649	Corona Boreal, 45079 Zapopan, Jalisco
Vida Lumi	Yoga Studio	18028	20.621947	-103.423121	Zapopan, Jalisco
Vedi Pilates y Yoga	Yoga Studio	18028	20.621947	-103.423121	Zapopan, Jalisco
Geo's Gym	Gym and Studio	18021	20.630944	-103.430715	Charrasquis (mariano otero), Zapopan, Jalisco
Neville & Benahia	Dance Studio	18025	20.631336	-103.425235	Pez Austral 4209 (Pedro Simon Laplace), 45070 Zapopan, Jalisco
Total Gym GDL	Gym and Studio	18021	20.633152	-103.429006	Araceli Souza 5590, 45070 Zapopan, Jalisco
Beachbody Gym	Gym and Studio	18021	20.634281	-103.428543	Zapopan, Jalisco
Training contender	Gym and Studio	18021	20.633685	-103.428241	Zapopan, Jalisco
Pole Fitness EGO by Denisse	Gym and Studio	18021	20.635242	-103.426601	45079 Zapopan, Jalisco
Gym health	Gym and Studio	18021	20.63549	-103.429746	Zapopan, Jalisco
Station 24 Fitness	Gym and Studio	18021	20.63325	-103.426747	45070 Zapopan, Jalisco
Bloom Barre	Pilates Studio	18027	20.633052	-103.427082	45070 Zapopan, Jalisco
Fitness 12 & Gym Center	Gym and Studio	18021	20.633152	-103.429006	Araceli Souza 5590 (Av. Copernico), Zapopan, Jalisco
Zumfit	Gym and Studio	18021	20.636892	-103.427491	Zapopan, Jalisco
Poler's Pole Fitness	Gym and Studio	18021	20.63755	-103.4287	Avenida Enrique Ladrón de Guevara 3062, 45070 Zapopan, Jalisco
Wellness Center	Pilates Studio	18027	20.637708	-103.428767	Zapopan, Jalisco
Muscle Up	Gym and Studio	18021	20.63607	-103.422303	Zapopan, Jalisco
Nathaly Guerrero Centro de Danza y Arte	Dance Studio	18025	20.636347	-103.422386	Zapopan, Jalisco
1501 Fight Club	Boxing Gym	18022	20.63924	-103.430175	Avenida Enrique ladrón de Guevara 1501 (Local 5), 45079 Zapopan, Jalisco
Gimnasio Pokemon Cloutier	Gym and Studio	18021	20.639355	-103.43083	Zapopan, Jalisco
Gimnasio Pokemon Cloutier	Gym and Studio	18021	20.639452	-103.430916	45070 Zapopan, Jalisco
Safefire	Gym and Studio	18021	20.640307	-103.429528	Yolanda Cárdenas 5369C, Zapopan, Jalisco
Danza Siete	Dance Studio	18025	20.639994	-103.430401	Zapopan, Jalisco
Go Fighters CrossFit	Gym and Studio	18021	20.642877	-103.426681	Volcán popocatepetl 5388 (Volcán de fuego), 45070 Zapopan, Jalisco
Aupe Gym	Gym and Studio	18021	20.644667	-103.422876	Volcan cofre de perote 5081 s/n, 45070 Zapopan, Jalisco
