	google_id	name	query	lat	lon	address	types
242	ChIJ75X3LoGjKIQRnFySRPirmBM	"Plaza Comunitaria INEA ""Valle de los Molinos"" Clave: D-14-007-03"	escuela primaria	20.8533921	-103.4256499	Valle de Zapopan, Valle de Atemajac 23, 45200 Valle de los Molinos, Jal., México	['school', 'point_of_interest', 'establishment']
243	ChIJrwnOIo6jKIQR76KTZQjq7Cc	primaria Luis Francisco	escuela primaria	20.8475983	-103.4240749	Valle de Zapopan S/N, Fraccionamiento Los Molinos, 45200 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
244	ChIJEf4_-TCwKIQRFKy1ctq8r1M	ESCUELA PRIMARIA Benito Juarez	escuela primaria	20.5952253	-103.4200819	C. Bahías de Huatulco 943, Parques de Santa María, 45609 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
245	ChIJP4eUZ-2sKIQRdlagYHARkRU	Centro Educativo Nueva Generación	escuela primaria	20.6011117	-103.4288396	Josefa Ortiz de Domínguez 448, Agua Blanca Industrial, 45235 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
246	ChIJbfySQoqsKIQR7uBgJWxEhhE	FORJADORA DE LA PATRIA	escuela primaria	20.6069669	-103.4331911	Ignacio Allende 34, Francisco Sarabia, 45236 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
247	ChIJk5weIIatKIQRkh7TEes_7PY	Lincoln School AC	escuela primaria	20.6212354	-103.425463	Cvln. Sur 62, Las Fuentes, 45070 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
248	ChIJkz4e_GesKIQRUgnyVtW_j50	John F. Kennedy Primary and Preschool	escuela primaria	20.6243054	-103.4288919	Av. de Las Fuentes 120, Las Fuentes, 45070 Guadalajara, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
249	ChIJR1yYhl6sKIQRKuAuArBFCdE	Guadalajara Escuela Del Futuro AC	escuela primaria	20.6183382	-103.4249273	Av. Adolfo López Mateos Sur 6178, Las Fuentes, 45070 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
250	ChIJwbDIVACtKIQRZipZ5LbyWGM	Escuela urbana 985 Primitivo Tolentino	escuela primaria	20.6254878	-103.4359356	C. 5 de Mayo SN-O, El Briseño, 45236 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
251	ChIJvWhHZkGsKIQR5bvYMkI-zck	Nikola Tesla (Primaria y Secundaria bilingüe)	escuela primaria	20.6311908	-103.423819	Av. Nicolás Copérnico 4128, Arboledas, 45070 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
252	ChIJl2TI3sOtKIQRkmOEEgPGOfQ	Umbrella School	escuela primaria	20.6362116	-103.431305	Marlla Arzarte, Marlla Arzate Díaz de León 1680, entre Calle Pedro Alcala y Felipe Zetter, Paseos del Sol, 45070 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
253	ChIJeVENJGisKIQR5fFA8uob9H8	Instituto Francisco I. Madero Ifimac	escuela primaria	20.6261004	-103.4282962	45070, Circunvalación Nte. 160, Las Fuentes, Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
254	ChIJdRF3pGusKIQRzSUChSKlfHY	Instituto Educativo América Latina	escuela primaria	20.6322548	-103.4320972	Héctor Hernández 5743, Paseos del Sol, 45079 Zapopan, Jal., México	['primary_school', 'secondary_school', 'school', 'point_of_interest', 'establishment']
255	ChIJC6FVpz6sKIQRc-akBuHr1W0	SVR	escuela primaria	20.6418011	-103.4240263	C. Volcán Popocatépetl 126, Colli Urbano, 45070 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
256	ChIJLS_ECwCtKIQRxl2B6dbm5kg	Primaria Benito Juárez	escuela primaria	20.6419315	-103.4238033	Volcan Citlaltepetl 2547C, Colli Urbano, 45070 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
257	ChIJHRujij6sKIQRKbisTf6oiLY	CENTRO EDUCATIVO BUCKINGHAM	escuela primaria	20.6407219	-103.4251652	Volcán de Fuego # 2680, Colli Urbano, 45070 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
258	ChIJQ7GpsRWsKIQRoUci0-bbE6k	Escuela Urbana 989	escuela primaria	20.6385253	-103.429015	Av. Enrique Ladrón de Guevara SN, Paseos del Sol, 45079 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
259	ChIJ2cLvmT6sKIQRQozew17uWPg	Primaria Salvador Varela	escuela primaria	20.6413622	-103.4238591	C. Volcan Paricutin 5267, Colli Urbano, 45070 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
260	ChIJsR-TrhisKIQRqjvhe43oCb4	Escuela Primaria ROBERTO SOLIS QUIROGA	escuela primaria	20.653086	-103.4284536	C. Playa de Hornos 815, La Primavera, 45057 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
261	ChIJ60NGqSKsKIQRt8VKUOhYx8Q	"Escuela Urbana 906 - ""Cuauhtemoc"""	escuela primaria	20.6481678	-103.4275357	Av Manuel J. Clouthier, Colli CTM, 45050 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
262	ChIJsVvoM6GuKIQRiuXC99ePT0c	Jean Piaget	escuela primaria	20.662997	-103.4335115	Johannes Brahms, Arcos de Guadalupe, 45037 Zapopan, Jal., México	['school', 'secondary_school', 'point_of_interest', 'establishment']
263	ChIJsWeL3CWsKIQRw0wok2ueASY	Escuela Primaria Federal J Jesus Gonzalez Gallo	escuela primaria	20.6536903	-103.4181707	Sayil 4711, El Zapote, 45050 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
264	ChIJWxPJ4TCvKIQRz_5KrF3OFC8	Oficina	escuela primaria	20.6716777	-103.4288405	C. Héctor Berlioz 5279, La Estancia, 45030 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
265	ChIJoc25HgavKIQRKGtk_JqUGw8	"Jardin de Niños 105 ""Aurora Sanchez Gutierrez"""	escuela primaria	20.6708154	-103.4292208	C. Millet 503, La Estancia, 45030 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
266	ChIJq6oW3J6uKIQR5zLYlncC-oc	Breton School Primary	escuela primaria	20.664287	-103.4247682	Centro Escolar Siglo XXI Av. San Luis Gonzaga, C. Arquitectos 5059, Jardines de Guadalupe, 45030 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
267	ChIJOXuN_b-uKIQRj7deD3hpxLA	Centro Educativo Juan Sebastian Bach	escuela primaria	20.6823286	-103.4279428	Av. Juan Palomar y Arias 126, Jardines Vallarta, 45027 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
268	ChIJjQJngpSuKIQR9nMvNQ0anWM	montessori Guadalajara	escuela primaria	20.6824934	-103.425884	Av Novelistas, Jardines Vallarta, 45027 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
269	ChIJ4WB0K8euKIQRxYXffe4kPgk	Escuela con Programa de Iniciación al Arte	escuela primaria	20.6848658	-103.4339934	L. Ariosto SN, Lomas Universidad, 45016 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
270	ChIJpaY2z3KvKIQRWpHPTGtstkQ	Escuela María Magdalena Vidaurri de Cosío	escuela primaria	20.7311232	-103.4146714	Mezquites, La Tuzania, 45138 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
