name	category	category_code	lat	lon	address
Kinder Okapy	Nursery School	12055	20.664849	-103.391474	Circunvalación Norte 195, Zapopan, Jalisco
Instituto Tapatio A.C.	Preschool	12056	20.665853	-103.389479	Lorenzana 743 (Niños Héroes), 44520 Guadalajara, Jalisco
Jardin de Niños Guadalajara	College and University	12013	20.665714	-103.389493	Lorenzana 749 s/n, 44520 Guadalajara, Jalisco
Departamento de Estudios Crimino Psicoanaliticos	Student Center	12047	20.66567	-103.390663	
Centro Kumon Arcos	Education	12009	20.663582	-103.384457	Avenida de los Arcos 856, 44520 Guadalajara, Jalisco
Maestría en Derecho UdeG	Law School	12044	20.662398	-103.383801	
Colegio Winston Churchill	Community College	12048	20.662326	-103.383675	Arcos 931, 44520 Guadalajara, Jalisco
Livenglish	Student Center	12047	20.663317	-103.384043	
Livenglish	Student Center	12047	20.663214	-103.38389	
Yes	Student Center	12047	20.663106	-103.38384	Jalisco
Dovela Colegio de Ingenieros Arquitectos del Estado de Jalisco A.C.	College and University	12013	20.666271	-103.39052	Avenida Niños Heroes 3045 (Rosario), 44520 Guadalajara, Jalisco
Instituto Nacional Para la Educacion de los Adultos Inea	Education	12009	20.666414	-103.386507	Avenida Enida Niños Heroes 2805, 44210 Guadalajara, Jalisco
Samia Said	Education	12009	20.666361	-103.386363	Niños Heroes 2801 (Av. Niños Héroes), 44520 Guadalajara, Jalisco
Barra Morenita mía	College Cafeteria	12021	20.666583	-103.391109	Niños Héroes 3066 (Placeres), 44580 Guadalajara, Jalisco
Voloro	Elementary School	12058	20.663201	-103.382825	Calle El Sol 2646, 44520 Guadalajara, Jalisco
Meza Luna Rosalia	Music School	12054	20.667303	-103.388725	Firmamento 598, 44500 Guadalajara, Jalisco
Escuela Normal Esperanza A.c	Education	12009	20.666719	-103.39192	Calle Federacien 215, 44700 Guadalajara, Jalisco
Sanchez Gonzalez Jose Alfredo	Education	12009	20.666719	-103.39192	Javenida Ier Mina 623, 44360 Guadalajara, Jalisco
Academia de Musica Sinfonia	Music School	12054	20.659438	-103.382213	Mariano Otero 1901 2, 44560 Guadalajara, Jalisco
Consejo Tecnico de Tecnologias de Informacion Udg	Community College	12048	20.666218	-103.393071	
Colegio Britanico de Guadalajara, A.c	Education	12009	20.66688	-103.392163	Lopez Mateos Sur 2020, 44500 Zapopan, Jalisco
Mundo de las Letras	College and University	12013	20.660323	-103.384457	Avenida Lazaro Cardenas 2718 (Paseo De La Arboleda), 44520 Guadalajara, Jalisco
Instituto de Especializacion Fiscal	College and University	12013	20.662691	-103.388951	Clz Lazaro Cardenas 3000, 44520 Guadalajara, Jalisco
Instituto Tapatio A.c	Preschool	12056	20.66309	-103.387421	Avenida Jardines del Bosque 743, 44520 Guadalajara, Jalisco
Academia de Arte Shakespeare	College and University	12013	20.659222	-103.384696	Avenida Mariano Otero 816, 44520 Guadalajara, Jalisco
Asociación de Encuentros y Estudios en Psicoanálisis, A. C.	Education	12009	20.665838	-103.390582	El Rosario 766, 44520 Guadalajara, Jalisco
Cre Ser	Education	12009	20.66632	-103.390515	45117 Guadalajara, Jalisco
Bezirk Distrito Alemán de Lenguas	Language School	12053	20.672	-103.383348	Avenida La Paz 2629, Guadalajara, Jalisco
Instituto de Astronomía y Meteorología	College and University	12013	20.675203	-103.383883	Avenida Vallarta 2602 (Emilio Castelar), 44130 Guadalajara, Jalisco
Hubbard International College Of Administration	College and University	12013	20.67134	-103.38865	44690 Guadalajara, Jalisco
Expansión - Instituto de Formación Corporativa	College Academic Building	12014	20.671542	-103.388783	Lopez Mateos 193, Guadalajara, Jalisco
Centro Tapatio Educativo, A.C.	Education	12009	20.671534	-103.389108	44100 Guadalajara, Jalisco
Colegio Libre de Estudios Universitarios CLEU	College and University	12013	20.670091	-103.390742	Avenida López Mateos Sur, Guadalajara, Jalisco
Armonía de Vida	Student Center	12047	20.670974	-103.386572	Jalisco
Libreria Pruebas y Material Psicologico	College Bookstore	12020	20.668959	-103.386773	Constelacion 2852
Centro Universitario de Estudios Superiores	Student Center	12047	20.671842	-103.391151	San Juan de los Lagos 153A (autlan), 44110 Guadalajara, Jalisco
Paramo Ortega Marcela	Education	12009	20.673136	-103.387718	44130 Guadalajara, Jalisco
Sogem	Student Center	12047	20.672603	-103.386345	Circunvalación Agustín Yañez 2839, Guadalajara, Jalisco
Centro Psicoeducativo Freire a c	Primary and Secondary School	12057	20.673243	-103.387318	Aurelio Aceves 158, 44130 Guadalajara, Jalisco
Encuentro Internacional de Educacion a Distancia	College and University	12013	20.674156	-103.389042	
Kinder Don Bosco	College Administrative Building	12015	20.669116	-103.384275	
Avan>C	Community College	12048	20.672447	-103.384761	
GS Soluciones en Sistemas de Gestión SC	Education	12009	20.673753	-103.385842	Aurelio Aceves 43, 44130 Guadalajara, Jalisco
Universidad de Guadalajara	College and University	12013	20.67111	-103.383967	Amsterdam 1537, 44130 Guadalajara, Jalisco
Centro de Diseño de Modas Miguel Angel Asturias	Student Center	12047	20.67355	-103.385085	López Cotilla, Jalisco
CFiD	Office	11124	20.667734	-103.384238	Planeta 2674, 44520 Guadalajara, Jalisco
Focus Your Mind	College Classroom	12022	20.673252	-103.384351	Lopez Cotilla 2215, Guadalajara, Jalisco
Universidad de Guadalajara	College and University	12013	20.67227	-103.383735	Avenida Enida La Paz 2660, 44130 Guadalajara, Jalisco
Proulex	Student Center	12047	20.672292	-103.383849	Avenida de la Paz 2660 (Duque de rivas y Emilio Castelar), 44130 Guadalajara, Jalisco
Con Equis - Private Day Tour	Arts and Entertainment	10000	20.670948	-103.38327	Amsterdam 1529, 44130 Guadalajara, Jalisco
Ceap	College and University	12013	20.671942	-103.38343	La Paz 2629 (Emilio Castelar), 44500 Guadalajara, Jalisco
Agencia Elegance Modelos	Office	11124	20.66847	-103.383082	Avenida Inglaterra 2622, Guadalajara, Jalisco
Escamilla Norma Gomez	Computer Training School	12049	20.670855	-103.382567	Duque de Rivas 211, 44130 Guadalajara, Jalisco
Lovely Birth	Adult Education	12010	20.670697	-103.382148	Calle Miguel Lerdo de Tejada (Duque de rivas y francisco de quevedo), 44500 Guadalajara, Jalisco
Decroly Educacion Para la Vida	Primary and Secondary School	12057	20.676425	-103.389788	Golfo de Cortes 2946, 44690 Guadalajara, Jalisco
Aquilesbailoyo	College Classroom	12022	20.669249	-103.382018	Guadalajara, Jalisco
Ciind Imaginarte	College and University	12013	20.676701	-103.389026	Avenida Hidalgo 2433 (Calle Nelson), 44690 Guadalajara, Jalisco
Ceic	College Lab	12030	20.671508	-103.381751	Francisco de Quevedo 180 (Av. La Paz), Guadalajara, Jalisco
Colegio Thomas Alva Edison	Primary and Secondary School	12057	20.669153	-103.381894	Avenida Circunvalación Agustín Yáñez 2566 (Francisco de Quevedo), 45500 Guadalajara, Jalisco
Imainarte CIDMI	College and University	12013	20.6769	-103.387473	
Colegio Libre de Estudios Universitarios	College and University	12013	20.669982	-103.390688	Lopez Mateos Sur 478, 44500 Guadalajara, Jalisco
Instituto de la Asociación Psicoanalítica de Guadalajara	Education	12009	20.667719	-103.385341	Avenida Paseo de la Arboleda 632, 44520 Guadalajara, Jalisco
Instituto Colon, A.C.	College and University	12013	20.666719	-103.39192	Cll Francisco Rojas Gonzalez 130, 44680 Guadalajara, Jalisco
Instituto Nal de Estadistica y Geografia e Informatica	Computer Repair Service	11027	20.673916	-103.392296	Avenida Vallarta 5145, Jalisco
Centro Educativo Koala, A.C. Escuela Ignacio Diaz Morales	Education	12009	20.675789	-103.38376	Morelos 2282, 44130 (Tomas V.Gomez y Severo Diaz), 44130 Guadalajara, Jalisco
International House México	Education	12009	20.679454	-103.387772	Justo Sierra 2626 (entre Tomas V. Gomez & Severo Diaz), 44690 Guadalajara, Jalisco
Asociación Mexicana de Ortopedia y Traumatología Federación y Colegio Nacional de Ortopedia A.C.	Education	12009	20.67855	-103.387503	Juana de Arco 205, 44690, Guadalajara, Jalisco
El Principito	Primary and Secondary School	12057	20.677909	-103.390353	Lincoln 155, 44690 Guadalajara, Jalisco
Vallarta Marina	College and University	12013	20.677092	-103.388102	Napoleon 115, 44690 Guadalajara, Jalisco
Tecnicas Americanas de Estudio Para Mexico	Language School	12053	20.677027	-103.389015	Avenida Hgo 2430, 44690 Guadalajara, Jalisco
Terra Muskaan	Education	12009	20.67699	-103.389408	Nelson 70, Guadalajara, Jalisco
Speed Talk Centro de Idiomas	Language School	12053	20.67694	-103.387534	Avenida Hidalgo 2304 (Juana de Arco), 44690 Guadalajara, Jalisco
EF Education First	College and University	12013	20.677207	-103.391201	Avenida Golfo de Cortés 2981, 44690 Guadalajara, Jalisco
Primaria Urb.159 Maria Luisa Valdez de Noroña	Student Center	12047	20.681501	-103.391422	Guadalajara, Jalisco
Ruiz Parra Bertha Alicia	Adult Education	12010	20.675318	-103.386982	Avenida Adolfo Lopez Mateos 2375 18, 45050 Guadalajara, Jalisco
Estudia en Irlanda	Education	12009	20.683756	-103.387979	Avenida Paseo de los Virreyes 45, 45116 Zapopan, Jalisco
Cepo	Medical School	12045	20.680926	-103.384055	Calle de la Ley 2536 (Adolfo Lopez Mateos), Guadalajara, Jalisco
Centro de Investigaciones Pedagogicas y Sociales	College Science Building	12036	20.683472	-103.385928	Justicia 2770 (Eulogio Parra), Jalisco
INCIDEH Capacitación y Desarrollo Humano	College Classroom	12022	20.677771	-103.383206	Justo Sierra 2626, Guadalajara, Jalisco
CIP Centro de Idiomas Proulex	Education	12009	20.678586	-103.382834	Jalisco
Cip	College Residence Hall	12035	20.678467	-103.382952	Tomás V. Gómez, zona6, Guadalajara, Jalisco
Ideal	College Academic Building	12014	20.678447	-103.382848	Tomas V Gomez 125, 44600 Guadalajara, Jalisco
Colegio de Español y Cultura Mexicana UDG	Education	12009	20.678498	-103.382886	Tomás V. Gómez 125 (e/ Justo Sierra & Av. México), 44130 Guadalajara, Jalisco
Centro de Estudios Estratégicos Para el Desarrollo	College Administrative Building	12015	20.678138	-103.382886	Tomas V. Gomez 121 (Justo Sierra Y Av. Mexico), Guadalajara, Jalisco
Instituto de Arte Bribiesca	College Classroom	12022	20.675573	-103.384238	
Toma Nota	Music School	12054	20.684173	-103.385583	Herrera y Cairo 2712 (Rubén Dario), 44680 Guadalajara, Jalisco
Centro de Estudios Para Extranjeros U de G	College and University	12013	20.678437	-103.382628	Cll Tomas V Gomez 125, 44600 Guadalajara, Jalisco
Centro Educativo Koala	College and University	12013	20.675734	-103.383605	Morelos 2282, 44130 Guadalajara, Jalisco
Instituto Jalisciense de Metabolismo	College Lab	12030	20.684974	-103.386822	Guadalajara, Jalisco
Centro de Estudios Para Extranjeros	College and University	12013	20.681455	-103.382354	Tomás V. Gómez 125, Guadalajara, Jalisco
Instituto Jaliscience de Metabolismo	Education	12009	20.684978	-103.385568	Manuel Acuña 2760 -202, 44670 Guadalajara, Jalisco
Centro de Estudios Cinematográficos	College Arts Building	12016	20.675831	-103.382994	José María Morelos 2662, Guadalajara, Jalisco
Irish Dancing de México Guadalajara	Education	12009	20.683787	-103.383872	Ignacio Herrera y Cairo 2636, 44680 Guadalajara, Jalisco
Kinder Beginner's	Education	12009	20.685435	-103.391158	Goya 567 (Av. Manuel Acuña), Guadalajara, Jalisco
Educativa Integral	College and University	12013	20.679632	-103.381499	Calzada Ada Lazaro Cardenas 2670, 44520 Guadalajara, Jalisco
UNE Tlajomulco	College Academic Building	12014	20.688443	-103.389318	
Imagina.	Student Center	12047	20.688303	-103.386792	Avenida Terranova 658 (José María Heredia), Guadalajara, Jalisco
Thomas Alva Edison	Private School	12061	20.685963	-103.389661	Pablo Casals 590, Guadalajara, Jalisco
Pie Pequeño SC	College and University	12013	20.68652	-103.385997	J Bonifacio Andrada 2789 (Ruben Dario), 44670 Guadalajara, Jalisco
Jurado Parres Ana Ma de Fatima	Education	12009	20.687416	-103.391838	Eulogio Parra 3021 15, 44670 Guadalajara, Jalisco
Think-E	Language School	12053	20.686198	-103.385057	44679 Guadalajara, Jalisco
kinder Gasparin	Nursery School	12055	20.691943	-103.387596	Jalisco
Kinder Cepetoqui	Daycare	11026	20.686352	-103.392076	ricardo palma, 44670 Guadalajara, Jalisco
Instituto Tanesque Ac	Student Center	12047	20.686683	-103.384175	4931 s/n, Guadalajara, Jalisco
Instituto Expert s.c.	College Engineering Building	12025	20.685151	-103.392274	Calle El Greco 565 (Manuel Acuña), 44670 Guadalajara, Jalisco
Gym time	College Gym	12027	20.683437	-103.387276	Jose Maria Heredia, Jalisco
Tamayo Melissa	Adult Education	12010	20.691086	-103.393266	Avenida Acueducto 4851 1, 45118 Guadalajara, Jalisco
"Biblioteca ""Jesus Suarez"" Colegio Lomas del Valle"	College Library	12031	20.692118	-103.392699	Jalisco
Pre Clinicas 309	Medical School	12045	20.691909	-103.393903	
Instituto de Refinamiento y Modelaje Emma	College and University	12013	20.688695	-103.381763	Jose Enrique Rodo 2582, 44648 Guadalajara, Jalisco
RD Quad	College Quad	12033	20.69204	-103.383245	Ruben Dario (Ostia), Guadalajara, Jalisco
Tae Kwon Do	Education	12009	20.683859	-103.388141	Herrera y Cairo 2839 (Miguel Cabrera), 44600 Guadalajara, Jalisco
Ludoteca Mi Mundo Mágico	Education	12009	20.68563	-103.38929	Domingo Sarmiento 2964, 44670 Guadalajara, Jalisco
Academia de Gimn Art de Guad a	College and University	12013	20.681796	-103.386921	470 s/n. Residencial Juan Manuel.., 44690 Guadalajara, Jalisco
Aula L-205	College Classroom	12022	20.697213	-103.38986	
International School	Primary and Secondary School	12057	20.698544	-103.388171	Montevideo 3070 (Bogotá), 44630 Guadalajara, Jalisco
Cdm	College and University	12013	20.69662	-103.386937	Buenos Aires 2998, 44639 Guadalajara, Jalisco
Esc Sup de Educ Fisica	College and University	12013	20.697571	-103.390406	Nueva Escocia 1535 (Pablo Neruda), 44630 Guadalajara, Jalisco
Centro de Zona 170	College Administrative Building	12015	20.699418	-103.389256	Nueva Escocia, Guadalajara, Jalisco
Maria Gutierrez Rodriguez	Elementary School	12058	20.700198	-103.389108	Nueva Escocia 1667 (Montevido), 44620 Guadalajara, Jalisco
iiM instituto integral de maquille	College and University	12013	20.69572	-103.391182	Avenida Montevideo 3286, 44600 Guadalajara, Jalisco
Ingles Individual	Language School	12053	20.69944	-103.385882	Avenida Manuel J. Clouthier 777, 45030 Guadalajara, Jalisco
MUD Make-up designory	College Academic Building	12014	20.699858	-103.385924	
Colegio la Paz	College and University	12013	20.6949	-103.384775	Florencia 2849, 44620 Guadalajara, Jalisco
La Paz Primaria	Community College	12048	20.69474	-103.384532	Florencia 2849, Jalisco
Direccion General CETI	College Administrative Building	12015	20.702144	-103.388915	Nva. Escocia 1885, 44620 Guadalajara, Jalisco
Gimnasio Ing. Matute Remus	College Gym	12027	20.702214	-103.388908	Nueva Escocia 1885, 44620 Guadalajara, Jalisco
Direccion Plantel Colomos	College Administrative Building	12015	20.702187	-103.389429	Nva. Escocia 1885, 44620 Guadalajara, Jalisco
Robocrea	College and University	12013	20.696505	-103.3831	Ruben Dario 1327, 44630 Guadalajara, Jalisco
Villacueva	College Classroom	12022	20.702593	-103.389259	Jalisco
LTC1 Ceti Colomos Edificio F	College Lab	12030	20.702681	-103.389056	
AIESEC gdl	Student Center	12047	20.702568	-103.390233	
Laboratorio de Dibujo Edificio B	College Classroom	12022	20.703015	-103.389335	
Kinder Honey Comb	Nursery School	12055	20.696198	-103.382248	Calle Colomos s/n, 44630 Guadalajara, Jalisco
Scolé	Nursery School	12055	20.693949	-103.383444	Turín 2775 (Rubén Darío), Guadalajara, Jalisco
Edificio B	College Technology Building	12039	20.703347	-103.389054	Nueva Escocia 1885, 44620 Guadalajara, Jalisco
Edificio l ceti colomos	College Academic Building	12014	20.703082	-103.390153	
Aula L-202	College Classroom	12022	20.703194	-103.390171	
Aula L-308 CETI	College Classroom	12022	20.703234	-103.390207	
Apoyo Académico	College Administrative Building	12015	20.703482	-103.38874	
Magenta Educacion Perinatal	Repair Service	11157	20.702791	-103.385286	La Rioja 2983, 44660 Guadalajara, Jalisco
Vinculacion CETI	College Administrative Building	12015	20.703449	-103.389455	
Laboratorio Electronica Edificio l	College Lab	12030	20.703321	-103.390182	
Laboratorio de Autotronica	College Lab	12030	20.703368	-103.389311	Nueva Escocia (e/el chaco), Guadalajara, Jalisco
Hard to Find	Trade School	12063	20.697637	-103.381845	Pablo Neruda 2696-3B (Rubén Darío), Guadalajara, Jalisco
Laboratorio de Bastidores	College Lab	12030	20.703448	-103.389433	Nueva Escocia (E/el Chaco), Guadalajara, Jalisco
Edificio O	College Communications Building	12023	20.703333	-103.390157	CETI Colomos
Edificio D	College Engineering Building	12025	20.703539	-103.389691	Centro de Enseñanza Técnica Industrial, Guadalajara, Jalisco
Botes de Basura del Edificio l	College Quad	12033	20.703333	-103.390157	
Instituto Mexico de Inm Gral e Inm Oncologia Ac	College Science Building	12036	20.696295	-103.38172	Buenos Aires 2675, 44630 Guadalajara, Jalisco
Decisiones Empresariales Optativas	Education	12009	20.697009	-103.381454	Pablo Neruda 2683, 44630 Guadalajara, Jalisco
Colegio Japones de Guadalajara	Language School	12053	20.6948	-103.392497	Avenida Montevideo 3301, 44630 Guadalajara, Jalisco
El Zoologico de Yahve	College Classroom	12022	20.705303	-103.38685	Jalisco
Colegio Pilcalli	Education	12009	20.704462	-103.389397	Jalisco
OTIC CETI Colomos	Office	11124	20.703355	-103.388729	Calle Nueva Escocia Int CETI, 44638 Guadalajara, Jalisco
Centro de Artes Suzuki	Music School	12054	20.708963	-103.38673	La guaira 2953 (Alberta), 44620 Guadalajara, Jalisco
Gabinete de Orientación Educativa CETI	College Administrative Building	12015	20.70355	-103.389812	
Aula 210 Edificio B CETI	College Classroom	12022	20.703337	-103.388926	
Edificio P	College Administrative Building	12015	20.703659	-103.389866	Nueva Escocia 1885, 44620 Guadalajara, Jalisco
Centro Regional de Enseñanza Tec	College and University	12013	20.704026	-103.385811	Chaco 3223, 44630 Guadalajara, Jalisco
Auditorio Elias Sourasky	College Auditorium	12017	20.703096	-103.388561	Nueva Escocia 1885, 44620 Guadalajara, Jalisco
Copromesa	College Quad	12033	20.703278	-103.389061	Nueva Escocia 1885, 44620 Guadalajara, Jalisco
Coproterraza	College Quad	12033	20.702783	-103.389434	CETI colomos (Nueva Escocia 1885), 44620 Guadalajara, Jalisco
Edificio l	College Engineering Building	12025	20.703263	-103.390164	Nueva Escocia 1885 (Nueva Escocia 1885), 44620 Guadalajara, Jalisco
Aula L-108 CETI	College Classroom	12022	20.7031	-103.390124	
Edificio F	College Engineering Building	12025	20.702724	-103.389011	Nueva Escocia 1885, 44620 Guadalajara, Jalisco
Aula L-208 CETI	College Classroom	12022	20.703095	-103.390222	
Por mis cafés	College Cafeteria	12021	20.703337	-103.388926	Nueva Escocia 1885, 44620 Guadalajara, Jalisco
Casa Victoria	Education	12009	20.702398	-103.387823	Victoria 1809 (Entre Ríos), 44638 Guadalajara, Jalisco
Edificio G	College Engineering Building	12025	20.702408	-103.389374	Guadalajara, Jalisco
Gimnasio Jorge Matute Remus (Edificio J)	College Gym	12027	20.702176	-103.388843	CETI Colomos, 44638 Guadalajara, Jalisco
Legionarios de Cristo	College and University	12013	20.704356	-103.384287	Chaco 2829, 44620 Guadalajara, Jalisco
Colegio Teresiano	High School	12059	20.705279	-103.384001	Brasilia 2601, 44660 Guadalajara, Jalisco
Centro de Instrucción Técnica Industrial	College and University	12013	20.70339	-103.38979	Calle Nueva Escocia 1885 (e/ El chaco & Entre Ríos), 44638 Guadalajara, Jalisco
Lemonseed Kindergarten	Nursery School	12055	20.704172	-103.38425	2913 El Chaco, 44620 Guadalajara, Jalisco
Colegio Enrique de Osso Ac	College and University	12013	20.70618	-103.383458	Brasilia 2601, 44660 Guadalajara, Jalisco
Universidad Católica Ntra Señora de la Asunción- Campus Alto Paraná	College Academic Building	12014	20.701623	-103.387743	Parana Country Club
St Johns American SChool	Education	12009	20.71139	-103.387995	Persas 342B, 45160 Guadalajara, Jalisco
Clases Extras	Student Center	12047	20.701124	-103.38759	
Tri-Ciclo	College Classroom	12022	20.701542	-103.385864	Jalisco
Alianza Francesa Guadalajara - Centro Providencia	Education	12009	20.7009	-103.386576	Montevideo (Santa Fe), 44660 Guadalajara, Jalisco
Roosevelt School	College and University	12013	20.7037	-103.382279	Ontario 1727, 44630 Guadalajara, Jalisco
Tic-Tac-Toe Kindergarten	Nursery School	12055	20.715255	-103.389479	Altamira 904, 45160 Zapopan, Jalisco
Vifac	Office	11124	20.714736	-103.389477	Altamira 253, 45160 Zapopan, Jalisco
Fuzion Gourmet - Escuela de Cocina	Culinary School	12050	20.712862	-103.386293	Caldeos 343, Zapopan, Jalisco
Newland	High School	12059	20.718722	-103.389793	Mixtón 332, Zapopan, Jalisco
El Colegio de Jalisco	College and University	12013	20.719263	-103.388702	5 de Mayo 321 (Javier Mina), 45100 Zapopan, Jalisco
Institucion Educativa Integral Panamericana	Preschool	12056	20.713082	-103.384715	Circuito Medas 488, 45160 Zapopan, Jalisco
Instituto Vodder Zapopan	Student Center	12047	20.718732	-103.387783	Avenida Américas 1226, Zapopan, Jalisco
Colegio Libertad	Bank	11045	20.719136	-103.387159	45159 Zapopan, Jalisco
Dif 6 Zapopan	College Classroom	12022	20.720573	-103.388442	Zapopan, Jalisco
Newland School	Education	12009	20.719007	-103.391126	Sofía Camarena 38 (5 De Mayo), Zapopan, Jalisco
Univer Basilica	College Academic Building	12014	20.719757	-103.38619	Avila Camacho225, 45200 Zapopan, Jalisco
American Academy	College and University	12013	20.719336	-103.391288	Sofia Camarena 38, 45100 Zapopan, Jalisco
Icat	College Theater	12041	20.713106	-103.383654	Zapopan, Jalisco
Inpa	College and University	12013	20.712246	-103.384345	Circuito Medas 488 (Patri), 45160 Guadalajara, Jalisco
Laboratorio de Cómputo Univer	College Classroom	12022	20.720067	-103.386491	Avenida Americas, Jalisco
Aula 105 Univer	College Classroom	12022	20.720137	-103.386018	Avenida Avila Camacho 225 (Calle Sta. Rita), 45150 Zapopan, Jalisco
Instituto Educativa Integracion Panamericana	College and University	12013	20.711778	-103.384197	Medas 488, 45160 Guadalajara, Jalisco
Lopez Cenicero Elvira	College and University	12013	20.711778	-103.384197	Medas 488, 45160 Guadalajara, Jalisco
Instituto Educ Intgral Panamericana	College and University	12013	20.711778	-103.384197	Medas 488, 45160 Guadalajara, Jalisco
Colegio Margil	Nursery School	12055	20.72067	-103.387914	28 De Enero, Zapopan, Jalisco
Cafetería Instituto Zapopan	College Cafeteria	12021	20.721168	-103.390133	45150 Zapopan, Jalisco
Sala Maestros IZ	College Administrative Building	12015	20.721069	-103.390303	Zapopan, Jalisco
Ingles Personalizado	Student Center	12047	20.720343	-103.39203	Zapopan, Jalisco
Instituto Zapopan	Student Center	12047	20.721179	-103.390262	Avenida Hidalgo 110 1, Zapopan, Jalisco
Instituto Mexico Americano de Cultura Ac	College and University	12013	20.72149	-103.388934	Avenida Hgo 307, 45100 Guadalajara, Jalisco
Sala de Juntas IZ	College Auditorium	12017	20.721069	-103.390208	Zapopan, Jalisco
Diseño y Cómputo IZ	Student Center	12047	20.721169	-103.390447	Zapopan, Jalisco
Bora Bora	Education	12009	20.712116	-103.382348	Zapopan, Jalisco
Colegio victoria	High School	12059	20.718415	-103.38224	Zapopan, Jalisco
Universidad America Latina	College and University	12013	20.711442	-103.382675	Patria 1286, 45110 Guadalajara, Jalisco
Jefferson School Ac	Education	12009	20.715807	-103.381203	Avenida Avila Camacho 3269, 45110 Zapopan, Jalisco
Imac Inglés Total	Education	12009	20.721437	-103.388292	Avenida Hidalgo 307A, Zapopan, Jalisco
Educacion Newland de Occidente Sc	Education	12009	20.716202	-103.388553	Esparta 21, 45167 Guadalajara, Jalisco
Instituto Reg de Inv en Salud Pub	College and University	12013	20.714857	-103.387497	Americas 343 136, Jalisco
Escuela de Manejo Vertiz	Education	12009	20.714643	-103.386719	Avenida Americas 137, Jalisco
Kinder adolfo lopez mateos	Community College	12048	20.720573	-103.388442	Avenida Industria Textil 36, Zapopan, Jalisco
Centro Educativo Juan Sebastián Bach	Middle School	12060	20.720573	-103.388442	Avenida Juan Palomar Arias 126 (Oscar Wilde y Novelistas), 45110 Zapopan, Jalisco
Universidad Marista la Salle Guadalajara	College and University	12013	20.720282	-103.391712	M. Champagnat 2981 (Obsidiana), 45050 Zapopan, Jalisco
Educacion Preescolar de Occidente A.C.	Education	12009	20.719153	-103.388648	5 de Mayo 388, 45100 Zapopan, Jalisco
American Academy	Education	12009	20.719329	-103.390973	Sofía Camarena 38, 45100 Zapopan, Jalisco
De la Chaussee Acu	Preschool	12056	20.720563	-103.388314	Avenida Valle de Ameca 100, 45136 Zapopan, Jalisco
Mamblu Dance Fever	College and University	12013	20.724785	-103.388088	Avenida Laureles 144, Zapopan, Jalisco
Escuela Primaria Valentin Gómez Farias	Student Center	12047	20.725194	-103.387569	Zapopan, Jalisco
Instituto Tzapopan	College and University	12013	20.723076	-103.388193	Morelos 291, 45100 Zapopan, Jalisco
Escuela de Barbería Barberlife / Zapopan	Education	12009	20.72501	-103.38683	Avenida Juan Pablo ll 144 (sarcófago), 45150 Zapopan, Jalisco
Bulldog Barber School Zapopan	Private School	12061	20.723304	-103.387334	Avenida Laureles 50 (juan manuel), 45100 Zapopan, Jalisco
BarberLife Zapopan - Escuela de Barbería	Education	12009	20.723313	-103.387262	Avenida Laureles 50 (Juan manuel), 45150 Zapopan, Jalisco
Ucem	College and University	12013	20.72358	-103.389634	Miguel Hidalgo 402, 38000 Zapopan, Jalisco
Academia Central	Student Center	12047	20.724637	-103.390153	Industria 40, Zapopan, Jalisco
Primera Escuela Mexicana de Podología	College Classroom	12022	20.724754	-103.386017	Calle San Juan 125, 45150 Zapopan, Jalisco
Escuela de Podologia.	College and University	12013	20.724715	-103.385944	San Juan 125, 45150 Zapopan, Jalisco
Kinder Gonzalo Amador Medina	College Academic Building	12014	20.725388	-103.38563	Zapopan, Jalisco
Lamar Mexicana	College and University	12013	20.722093	-103.390301	Benito Juarez 7 7, 45100 Guadalajara, Jalisco
Acuatica Espinoza Sc	Adult Education	12010	20.723555	-103.384645	Volcan Vesubio 4586, 45180 Zapopan, Jalisco
Centro Educativo Nueva Era Ac	Primary and Secondary School	12057	20.723555	-103.384645	Prados de los Cedros 209, 45050 Zapopan, Jalisco
Instituto Educativo America Latina A.C.	Primary and Secondary School	12057	20.723555	-103.384645	Calle Hector Hernandez 5743, 45067 Zapopan, Jalisco
Colegio de Estudios Abiertos A.c	Education	12009	20.723555	-103.384645	Cubilete 96, 45050 Zapopan, Jalisco
Ecap	College and University	12013	20.728085	-103.390288	Zapopan, Jalisco
Universidad de Occidente	College Academic Building	12014	20.727757	-103.39131	Zapopan, Jalisco
Secundaria Mixta No. 5	College Classroom	12022	20.726072	-103.383293	Zapopan, Jalisco
Guardería Aprendiendo a ser bebé	Daycare	11026	20.723815	-103.383129	Zapopan, Jalisco
Escuela primaria Benito Juárez	Elementary School	12058	20.726131	-103.383157	Zapopan, Jalisco
Centro Ejec en Comp Emp de Pn	Computer Training School	12049	20.72612	-103.383029	Juan Manuel Ruvalcaba 151, 45200 Guadalajara, Jalisco
Guarderia IMSS	Nursery School	12055	20.725268	-103.382591	Zapopan, Jalisco
Universidad de Guadalajara Oper Auditorio Met	College and University	12013	20.730799	-103.386647	Jose Parres Arias 143, 45130 Guadalajara, Jalisco
El Depa	College Academic Building	12014	20.732864	-103.388168	Zapopan, Jalisco
Perro Tieso Club	College Lab	12030	20.734859	-103.387864	Sierra Leona, Guadalajara, Jalisco
Chivas Laureles	Education	12009	20.731879	-103.382326	Zapopan, Jalisco
