	google_id	name	query	lat	lon	address	types
67	ChIJ1UqsI4axKIQRZOHPsP2R6a4	Escuela Preparatoria 3 Universidad de Guadalajara	preparatoria	20.6701863	-103.3180966	C. Francisco Gómez de Mendiola s/n, Oblatos, 44700 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
68	ChIJl_fah0mpKIQRU1_UouJ-K4U	Universidad del Valle de México Campus Zapopan	preparatoria	20.6783286	-103.4562376	Periférico Poniente No. 7900 Jardines de Collí, C.P. 45010, Jardines de Collí, 45010 Zapopan, Jal., México	['accounting', 'university', 'health', 'point_of_interest', 'finance', 'establishment']
69	ChIJLZwl-eSxKIQRX3ObA47MAP0	Escuela Preparatoria de Jalisco	preparatoria	20.6798322	-103.3505131	C. Jesús González Ortega 225, Zona Centro, 44200 Guadalajara, Jal., México	['secondary_school', 'school', 'point_of_interest', 'establishment']
70	ChIJo_1VUN-oKIQRGsxsAXqToXg	Waldorf De Guadalajara	preparatoria	20.7042056	-103.467764	Cam. Arenero 751, El Bajío, 45019 Guadalajara, Jal., México	['university', 'point_of_interest', 'establishment']
71	ChIJf7BI7WmvKIQRuJEQ1nl3Ze8	Instituto Thomas Jefferson - Campus Valle Real • ITJ	preparatoria	20.7362489	-103.4260323	Av. Jesús 3451, Col, Los Girasoles, 45130 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
72	ChIJ-30QWI-jKIQRxhk6zrxdq4s	Centro de Capacitación Valle de los Molinos	preparatoria	20.8492345	-103.4281079	Av. Valentín Vidrio Arce 50, 45200 Zapopan, Jal., México	['point_of_interest', 'establishment']
73	ChIJv_KrSyStKIQRRDnKsYwjU2M	CIRCULOS DE ESTUDIO prepa abierta	preparatoria	20.615284	-103.4336617	C. Obelisco 510, Agrícola, 45236 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
74	ChIJFVzH4oqrKIQRlkHjcmx9mCs	Clases de Matemáticas Nivel Primaria, Secundaria y Preparatoria	preparatoria	20.6318055	-103.453899	Cuarzo 2250 B, Mariano Otero, 45067 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
75	ChIJtc5gPVqrKIQRU6yPilUqI-M	Belmont Capacitaciones	preparatoria	20.6283268	-103.4620438	Subcolectora 2 2919, Valle de San Nicolás, 45066 Zapopan, Jal., México	['point_of_interest', 'establishment']
76	ChIJ2b3Cb0GsKIQRZRWeF1W04hg	CEA Centro de estudios de las Américas	preparatoria	20.6311793	-103.4245385	Av. Nicolás Copérnico 4171, Arboledas, 45070 Zapopan, Jal., México	['point_of_interest', 'establishment']
77	ChIJX2taDU2sKIQR8uEgQ2uHYTY	Escuela Preparatoria San José de Gracia	preparatoria	20.6274368	-103.4071506	Calle Águilas 20, Las Águilas, 47728 San José de Gracia, Jal., México	['school', 'point_of_interest', 'establishment']
78	ChIJuVaX8varKIQRxJjkqMtwgko	Colegio York	preparatoria	20.6413086	-103.4547081	C. Puerto Mazatlan, Miramar, 45060 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
79	ChIJNRcy6piOooYRisqNgwmYkMo	Preparatoria UNE López Mateos	preparatoria	20.6453317	-103.406352	Av. Adolfo López Mateos Sur 4175, La Giralda, 45088 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
80	ChIJc8nbDYirKIQRDZki48HPXzQ	Escuela Secundaria Mixta No 34 Lázaro Cardenas del Río	preparatoria	20.6230514	-103.4523345	C. Pino Suárez 105, Santa Ana Tepetitlán, 45230 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
81	ChIJZV_lTyKwKIQR8PVQnX-1inA	Centro Escolar Torreblanca	preparatoria	20.6752493	-103.4482147	Calz de los Fresnos 15, Granja, 45010 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
82	ChIJXZzdd7WuKIQRCFfFcR3Tif4	Colegio Camelot Secundaria	preparatoria	20.6802483	-103.4485082	Calz. Circunvalación Pte 104, Granja, 45010 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
83	ChIJ0ZAQLteoKIQRV1zWenaI2q8	It Innovation School Campus Guadalajara	preparatoria	20.7072939	-103.4488931	C. Ocampo 389, San Juan de Ocotán, 45019 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
84	ChIJPUXVmE6uKIQR0csumpLT_cQ	CETI Plantel Colomos	preparatoria	20.7029869	-103.3892421	C. Nueva Escocia 1885, Providencia 5a Secc., 44638 Guadalajara, Jal., México	['school', 'point_of_interest', 'establishment']
85	ChIJ54Tjb5OnKIQRGrIt2-Vk7eM	Escuela Militar de Especialistas de Fuerza Aérea	preparatoria	20.7558665	-103.4524332	45138 Bam 5, Jal., México	['school', 'point_of_interest', 'establishment']
86	ChIJKW_lhOGlKIQRfm5wLxB56VE	Colegio Mano Amiga Guadalajara	preparatoria	20.7698151	-103.4494182	Segunda Poniente 275 Col. Jardines de Nuevo México, 45200 Guadalajara, Jal., México	['secondary_school', 'primary_school', 'school', 'point_of_interest', 'establishment']
87	ChIJOb6QUbqvKIQRV3J-15eln8I	Centro Universitario UTEG Plantel Zapopan	preparatoria	20.7301464	-103.3883972	Av. José Parres Arias 145, Zapopan Centro, Conjunto Zapopan, 45140 Zapopan, Jal., México	['university', 'point_of_interest', 'establishment']
88	ChIJMXn5RUOvKIQR87kIW3ZIN78	Centro Escolar Sr. San Jose	preparatoria	20.7399036	-103.4326889	Av Valle de Atemajac 2445-6, Jardines del Valle, 45136 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
89	ChIJWc2MPrenKIQRWBnXco6JikQ	instituto america jardines country	preparatoria	20.7757228	-103.455621	Av. Juan Gil Preciado 6735, 45138 Nuevo México, Jal., México	['school', 'point_of_interest', 'establishment']
90	ChIJb8yLUYGmKIQRJpIWY_ahYvQ	Colegio Valladolid Zapopan Colotlán	preparatoria	20.8023382	-103.4566883	C. José María Morelos 266, 45200 La Magdalena, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
91	ChIJS8d70_qlKIQRRvwoqwhGX9w	Esc. Secundaria Mixta 85	preparatoria	20.8205231	-103.4433578	Av. de los Molinos 30, 45200 Fraccionamiento Los Molinos, Jal., México	['school', 'point_of_interest', 'establishment']
92	ChIJ2U6Kh5esKIQR1O9mYCnFgy0	Instituto Thomas Jefferson - Campus Palomar • ITJ	preparatoria	20.5905927	-103.4394924	Ramal de La Tijera 1850-1753, La Tijera, 45647 La Tijera, Jal., México	['school', 'point_of_interest', 'establishment']
93	ChIJDYQ90I2sKIQROeJt69sius4	DiME International School	preparatoria	20.6028808	-103.4333411	Libertad, Agua Blanca 11, 45235 Zapopan, Jal., México	['point_of_interest', 'establishment']
94	ChIJVVUFH36rKIQRxmxi1IE5RPA	Cornerstone Academy	preparatoria	20.6062711	-103.451256	Callejon del Iris 45, Bugambilias, 45238 Guadalajara, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
95	ChIJY0_AFJ6sKIQR4nmaC9Ieaio	Centro Educativo Los Pinos	preparatoria	20.6142062	-103.4357028	Plantel primaria y secundaria:, Camino a Sta. Ana Tepetitlán 633, El Briseño, 45050 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
96	ChIJ0dMBLjqsKIQRel8SbXEy41M	Colegio CEDI - Plantel Patria	preparatoria	20.643216	-103.4188392	C. Volcán Jorullo 4654, Colli Urbano, 45070 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
97	ChIJs3JjjB2sKIQRYw0C3wpvv3c	Instituto Miguel Ángel de Occidente	preparatoria	20.6594679	-103.4443595	Av Guadalupe 6600, Guadalupe Inn, Exitmex, 45010 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
98	ChIJp92oxaSuKIQRV1lhJv7QkgI	Colegio Juana De Arco La Estancia, A.C.	preparatoria	20.6696096	-103.4359937	Tchaikovsky 402, La Estancia, 45037 Zapopan, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
99	ChIJfSMjqrOuKIQRQpK9PaFvOSI	Escuela Secundaria Número 18 Mixta	preparatoria	20.6725307	-103.4493705	Calz. Circunvalacion Ote. 375, Granja, 45010 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
100	ChIJcbyQSS6vKIQRxtyE0Nqz1NQ	Educare Av. Inglaterra	preparatoria	20.6907537	-103.4396788	Av. Inglaterra 1371, Jocotán, 45017 Zapopan, Jal., México	['point_of_interest', 'establishment']
101	ChIJleMFs3KvKIQRetCMYPafoQE	IECC JALISCO	preparatoria	20.7305587	-103.415542	Av. Sta. Margarita 281, Santa Margarita1a Secc., 45130 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
102	ChIJK9f52F2nKIQRCc67FCyHwd8	Escuela Militar de Mantenimiento y Abastecimiento	preparatoria	20.7549323	-103.4528051	Avenida Aviación S/N Jardines de Nuevo México, 45200 Zapopan, Jal., México	['university', 'point_of_interest', 'establishment']
103	ChIJ5eUhV2GvKIQR28Vkl7Ljc5s	Módulo de información a Planteles militares	preparatoria	20.7438907	-103.4483419	Av. Aviación 5851, 45200 Zapopan, Jal., México	['university', 'point_of_interest', 'establishment']
104	ChIJjTZjCz-lKIQR9zpyNmfwUQ0	prepa 13 isla pianosa 4575	preparatoria	20.7538943	-103.4350503	Valle del Jade, Jardines del Valle, 45138 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
105	ChIJHU-0xD-vKIQR4P-_ksDN2Lg	educanedi.com	preparatoria	20.7274861	-103.4288027	C. Domingo González Maxemin 235, Residencial Poniente, 45136 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
106	ChIJ0WoOqYOvKIQR1p_yyfM8LRQ	Prepa eduSmart plantel Zapopan	preparatoria	20.7462271	-103.401575	Av. de la Mancha 739, Lomas de Zapopan, 45130 Zapopan, Jal., México	['school', 'point_of_interest', 'establishment']
107	ChIJe2NhvbysKIQRRmBEq71mGas	"Escuela Secundaria Mixta 95 ""Miguel Hidalgo y Costilla"""	preparatoria	20.5836663	-103.4380265	Av. La Tijera 119, Los Tulipanes, 45640 La Tijera, Jal., México	['school', 'point_of_interest', 'establishment']
108	ChIJO7FacpGsKIQRd374uTwMFUU	Digitalent School	preparatoria	20.5967465	-103.4350838	Agua Termal 8728, Agua Blanca Sur, 45235 Zapopan, Jal., México	['school', 'primary_school', 'point_of_interest', 'establishment']
109	ChIJdbWVWP5TL4QRKjf87Zx1A8U	Colegio Tulipanes Agustin Yañez Delgadillo	preparatoria	20.5851346	-103.43242	Rosal 1250, Los Tulipanes, 45640 La Tijera, Jal., México	['primary_school', 'school', 'point_of_interest', 'establishment']
110	ChIJsfEY50qsKIQRwI7rhVmxdL8	Universidad Marista de Guadalajara	preparatoria	20.635241	-103.4063944	C. M. Champagnat #2981, Loma Bonita, 45050 Zapopan, Jal., México	['university', 'point_of_interest', 'establishment']
